@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
5,7,3.879643,0.999843,1
1,2,4.485791,0.861458,0
2,12,4.290601,1.40244,0
3,10,4.128358,1.244484,1
5,9,4.150492,1.348294,1
1,2,3.64003,0.87617,0
2,8,3.250854,0.738287,0
3,2,3.13997,0.572816,0
1,2,4.984469,0.94646,0
2,8,4.892,0.919812,0
3,7,4.414368,0.885737,1
4,2,2.440765,0.910423,0
5,7,4.977835,0.894231,0
3,5,3.006312,1.153815,0
4,2,6.408688,1.077713,0
2,8,5.013164,1.137134,0
3,4,3.506631,0.75088,0
4,2,3.513744,0.932046,0
5,7,4.205279,0.974482,0
2,8,4.629398,0.86345,0
2,8,3.260765,0.772307,0
3,3,4.067144,0.695235,0
4,2,3.791195,0.979843,0
5,7,6.652536,1.206551,0
1,2,4.096242,0.80915,0
2,8,3.18945,1.08128,0
3,5,3.7363,0.635007,0
4,2,3.996101,1.004879,0
5,7,3.730318,0.862964,0
5,7,5.149257,0.950163,2
2,10,4.04139,1.278292,0
3,7,3.437098,1.055782,0
5,7,5.123771,1.038405,0
3,6,3.295283,0.937782,0
2,8,4.702139,0.886553,0
3,4,4.769537,1.224681,1
4,2,3.006776,0.846693,0
5,7,3.703772,0.989768,0
1,2,4.426246,0.894151,0
2,8,3.059064,0.75225,0
3,7,3.351255,0.845313,0
4,2,3.523456,0.920665,0
1,2,4.660529,0.823861,0
2,8,3.968782,0.674309,0
3,3,3.815871,0.576908,0
4,2,2.739084,0.995775,0
5,7,4.289719,1.109277,1
1,2,2.488381,0.997134,0
2,9,3.687866,0.935806,1
3,5,3.541463,0.792123,0
5,8,3.781682,2.095223,0
2,10,4.093473,1.272961,0
3,5,3.879328,0.891793,1
2,8,3.890653,0.685479,0
3,4,4.0526,0.610786,0
5,7,4.804256,0.908127,0
2,8,4.543385,0.995215,2
3,8,4.473364,1.298819,2
4,2,3.152967,1.086818,0
5,7,4.429462,1.012002,2
2,8,3.485899,0.911434,0
3,7,3.585223,0.980661,1
5,7,3.652439,0.875818,1
