@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1312 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.007273,0,0,0,0,0,0.00365,0,0,0.419851,0.448725,0.516106,0
0,0.013825,0,0,0,0.006928,0,0,0,0,0.738567,0.794050,0.921710,1
0,0.024096,0,0.012195,0.012195,0.012195,0.012195,0,0,0,0.565877,0.599079,0.688562,0
0,0.003876,0,0.003891,0.007782,0,0,0.007782,0,0,0.212879,0.214576,0.232470,0
0,0.065217,0,0.022222,0.044444,0.022222,0.022222,0,0,0,0.278519,0.268023,0.298919,0
0.013158,0.016447,0,0.006601,0.0033,0.0033,0.006601,0.0033,0,0,0.399259,0.426641,0.490342,0
0.002358,0.009434,0,0.004728,0,0.004728,0.004728,0,0,0,0.675982,0.728493,0.845817,0
0,0.046512,0,0.011765,0,0,0.023529,0,0,0,0.396372,0.420577,0.479731,0
0.008646,0.005764,0,0,0.00289,0.00289,0,0.00289,0,0,0.191974,0.197911,0.213356,0
0,0,0,0,0.020833,0,0,0,0,0,0.115132,0.111180,0.111001,0
0,0.004706,0,0,0.009434,0.004717,0,0,0,0,0.520420,0.558399,0.644388,0
0,0.007752,0,0.002591,0,0.002591,0.002591,0,0,0,0.691367,0.745138,0.864510,0
0,0.022727,0,0.011494,0.034483,0.011494,0.011494,0,0,0,0.333593,0.350905,0.401338,0
0.004032,0.020161,0,0,0.004049,0,0.004049,0,0,0,0.193140,0.198519,0.213371,0
0,0.014706,0,0,0.014925,0,0,0,0,0,0.421874,0.444958,0.501583,1
0,0.006849,0,0,0.001959,0.001959,0.000979,0,0,0,0.676537,0.727889,0.844680,2
0,0,0,0,0.001553,0,0,0,0,0,0.746466,0.803928,0.933067,2
0,0.04878,0,0.012346,0,0.037037,0.012346,0,0,0,0.464840,0.482911,0.553408,0
0,0.010989,0,0,0.007353,0,0,0,0,0,0.253046,0.260102,0.286459,2
0,0.074074,0,0,0.037736,0.018868,0.018868,0,0,0,0.330584,0.329530,0.374205,0
0,0.019881,0,0.001992,0.005976,0.007968,0.003984,0,0,0,0.538852,0.578719,0.668766,0
0.00155,0.004651,0.001553,0,0.001553,0.004658,0,0,0,0,0.679676,0.730711,0.847909,0
0,0.0375,0,0,0.025316,0.025316,0,0,0,0,0.542830,0.572693,0.659567,0
0,0.006711,0,0,0.003367,0,0,0,0,0,0.214525,0.219360,0.238831,0
0,0.019231,0,0,0.078431,0,0,0,0,0,0.390680,0.401636,0.459783,0
0,0.005935,0,0,0.008929,0.002976,0,0,0,0,0.457454,0.487725,0.559981,0
0,0.001748,0,0,0,0.001751,0,0,0,0,0.670246,0.722362,0.838060,0
0,0,0,0,0.012346,0,0,0,0,0,0.555107,0.583993,0.672818,0
0,0.013575,0,0,0.004545,0.004545,0,0,0,0,0.190422,0.189224,0.203693,0
0,0.033898,0,0,0.017241,0,0.017241,0,0,0,0.353841,0.367113,0.411278,0
0.002865,0.011461,0,0,0.011494,0.002874,0.002874,0,0,0,0.369995,0.394577,0.453468,0
0.020053,0.004011,0,0,0.001339,0.001339,0,0,0,0,0.690809,0.744835,0.864988,1
0.013514,0,0,0,0.013699,0,0,0,0,0,0.205178,0.213892,0.237479,0
0,0.010563,0,0.003534,0.003534,0,0,0,0,0,0.237188,0.242943,0.264509,0
0,0,0,0,0,0,0,0,0,0,0.046426,0.060882,0.047911,0
0.010135,0,0,0,0,0,0,0,0,0,0.038490,0.050797,0.039398,0
0.042636,0,0,0,0,0,0,0,0,0,0.020249,0.025731,0.017915,0
0,0,0,0,0,0,0,0,0,0,0.034318,0.044352,0.034810,0
0,0.016447,0,0.006601,0.016502,0.006601,0.0033,0,0,0,0.225641,0.227636,0.249874,0
0.04,0,0,0,0.020408,0,0,0,0,0,0.063101,0.055187,0.047242,0
0,0.033962,0,0.011364,0.015152,0.011364,0.011364,0,0,0,0.377105,0.394006,0.448955,0
0,0.005682,0,0,0,0,0,0,0,0,0.725855,0.783553,0.910270,0
0.011494,0.045977,0,0.011628,0.023256,0.011628,0.023256,0,0,0,0.410730,0.428974,0.490873,0
0.003135,0.009404,0,0,0.006289,0.006289,0,0,0,0,0.229215,0.242359,0.264278,1
0,0,0,0,0,0,0,0,0,0,0.106438,0.110337,0.111234,0
0.016304,0.008152,0,0.002725,0.00545,0.00545,0,0,0.002725,0,0.220667,0.235700,0.262991,1
0.008282,0.004141,0,0,0,0,0.002075,0,0,0,0.634374,0.685231,0.793873,0
0,0,0,0,0.026667,0,0,0,0,0,0.520870,0.549643,0.634345,0
0.014925,0.004975,0,0,0.008306,0,0,0,0,0,0.501067,0.536547,0.616547,0
0,0,0,0,0.026316,0,0,0,0,0,0.153959,0.148144,0.153387,0
0,0.005988,0,0.002,0.006,0.002,0,0,0,0,0.490815,0.524198,0.601606,0
0.023897,0.009191,0,0.001842,0.003683,0.001842,0.001842,0,0,0,0.589781,0.636176,0.736134,1
0,0.027778,0,0.014085,0.028169,0,0.014085,0,0,0,0.418359,0.435066,0.497665,0
0,0.004098,0,0,0.004115,0,0,0,0,0,0.210974,0.208895,0.223765,0
0,0.02,0,0,0.020408,0,0,0,0,0,0.322448,0.331623,0.371483,0
0,0.011152,0,0,0.014925,0.007463,0,0,0,0,0.332211,0.349653,0.396715,0
0.005362,0.010724,0,0,0.002688,0.005376,0,0,0,0,0.679003,0.730380,0.846789,0
0,0.012346,0,0,0.0375,0.0125,0,0,0,0,0.504715,0.531746,0.612071,0
0,0.015326,0,0,0.011538,0,0.007692,0,0,0,0.232678,0.235648,0.254904,0
0,0.014286,0,0,0,0,0,0,0,0,0.375022,0.398928,0.450242,1
0.002558,0.023018,0,0.002564,0.005128,0.002564,0.005128,0,0,0,0.473434,0.506025,0.583965,2
0.001261,0.008827,0,0.002525,0,0.002525,0.002525,0,0,0,0.731633,0.788634,0.915346,2
0,0.010526,0,0,0.010638,0,0,0,0,0,0.273702,0.297203,0.335054,0
0,0.003436,0,0,0.006897,0,0,0,0,0,0.250062,0.263702,0.290232,2
0,0.015625,0,0,0.015873,0,0,0,0,0,0.378795,0.395378,0.446254,0
0,0.00838,0,0,0.014006,0,0.002801,0,0,0,0.402499,0.426627,0.486447,0
0.006678,0.003339,0.001672,0.001672,0,0.001672,0,0,0,0,0.629845,0.677620,0.785302,1
0,0,0,0,0,0,0,0,0,0,0.553244,0.584625,0.674307,0
0,0.015873,0,0,0.007968,0,0.003984,0,0,0,0.173685,0.173871,0.183072,1
