@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1041 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.100105,0,0,0.022152,0.052743,0,0.284450,0.290612,0.322061,0
0.038462,0,0,0,0,0,0,0.040719,0.053842,0.040392,0
0.01925,0,0,0,0,0,0,0.037111,0.049531,0.036106,0
0.076119,0,0,0,0,0,0,0.022840,0.030071,0.019619,0
0.04461,0,0,0,0,0,0,0.031740,0.041143,0.030693,0
0,0.116142,0,0,0.024631,0.064039,0,0.287745,0.291341,0.321557,0
0.071856,0.179641,0,0,0.024096,0.036145,0,0.094665,0.087936,0.084880,0
0,0.108475,0,0,0.016968,0.023756,0,0.459080,0.473934,0.542500,0
0.000852,0.024702,0,0,0.001705,0.001705,0,0.828744,0.871658,1.015498,0
0.041237,0.158076,0,0,0.024138,0,0,0.468819,0.484582,0.558228,0
0.005639,0.067669,0,0,0.014111,0.039511,0,0.274321,0.285843,0.310946,1
0.019704,0.039409,0,0,0.009901,0.034653,0,0.192669,0.200514,0.219187,0
0.057818,0.066775,0,0.000815,0.00489,0.02282,0,0.298254,0.311509,0.349504,1
0.022939,0.00372,0,0,0,0.014888,0,0.739473,0.779356,0.905170,0
0,0.195312,0,0,0.023529,0.007843,0,0.619242,0.640859,0.742364,0
0.031343,0.061692,0,0,0.007964,0.021901,0,0.584356,0.611523,0.704015,0
0,0.083832,0,0,0.012048,0.024096,0,0.387748,0.397344,0.456023,0
0,0.147942,0,0,0.013363,0.044543,0,0.429439,0.441607,0.506112,0
0.011263,0.022526,0,0,0.005636,0.008857,0,0.781107,0.821355,0.955946,0
0,0.17037,0,0,0.022305,0,0,0.600079,0.620581,0.719066,0
0,0.113662,0,0,0.031034,0.041379,0,0.294838,0.300499,0.330042,0
0,0.012766,0,0,0.004274,0.042735,0,0.454342,0.474180,0.539345,1
0.004594,0.096478,0,0,0.004598,0.011494,0,0.576609,0.600020,0.693700,2
0.003025,0.010586,0,0,0.002269,0.00416,0,0.827673,0.870454,1.013965,2
0.003145,0.04717,0,0,0.006309,0,0,0.336408,0.355697,0.402971,0
0,0.080412,0,0,0.01548,0.028896,0,0.301878,0.313302,0.350610,2
0,0.149533,0,0,0.014085,0.00939,0,0.454599,0.467229,0.535832,0
0,0.092809,0,0,0.012552,0.026778,0,0.487435,0.507111,0.582627,0
0.018027,0.021532,0,0,0.004008,0.006012,0,0.737813,0.775743,0.901422,1
0,0.154122,0,0,0.02518,0,0,0.648562,0.672945,0.781561,0
0,0.091667,0,0,0.022646,0.036949,0.001192,0.231357,0.235074,0.253591,1
