@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
2,9,4.623354,0.970578,1
3,5,4.459865,0.930026,1
4,2,1.857721,1.024529,0
5,7,4.915703,0.822062,0
1,2,4.892608,1.003425,0
2,8,5.179627,0.750465,0
3,2,1.596783,0.56564,0
4,2,2.224549,0.993794,0
5,8,4.657423,0.938359,0
2,8,4.360455,0.973117,1
3,6,5.654631,0.982549,2
2,10,3.864322,1.053596,1
3,7,3.093536,1.189366,0
1,2,3.066823,0.964203,0
2,8,3.570451,1.228519,0
3,7,3.586543,1.324518,2
5,7,4.149177,0.986266,0
1,2,3.176732,0.87432,0
1,2,3.995587,0.875954,0
3,7,3.620939,0.73728,0
4,2,3.050896,1.060957,0
5,7,3.83573,0.789777,0
2,8,3.797649,1.3222,0
1,2,6.251011,1.02467,1
2,9,4.564996,0.693342,0
3,10,4.219458,1.090539,1
4,3,3.188565,1.195284,0
1,2,4.541616,1.045916,1
2,8,3.995826,0.696897,0
3,6,3.931977,1.074013,0
4,2,3.601488,0.901586,0
2,8,3.765315,0.916756,0
3,9,3.667449,1.028853,0
5,7,4.448673,0.9821,0
3,5,3.758382,0.878649,0
5,7,3.635125,0.887674,0
1,2,5.252722,0.98218,0
2,8,3.371703,0.781184,0
3,8,3.417787,1.035889,0
1,2,5.794505,1.063892,0
3,7,3.754747,0.843306,0
2,8,4.783542,0.851763,1
3,8,4.19326,1.547371,2
4,3,3.476314,1.086001,0
1,2,5.853308,1.291052,0
2,8,3.704572,0.609563,0
3,8,3.672899,0.758059,0
5,7,5.855324,0.920307,0
1,2,5.325631,1.583581,1
2,8,3.483463,0.717207,0
3,6,4.185694,0.821381,0
1,2,5.18147,0.962569,0
2,13,6.312105,1.324992,0
3,7,4.034402,0.863759,0
4,2,2.99686,1.230574,0
5,7,5.47714,1.039381,0
1,2,5.537619,1.369496,1
2,11,5.832212,1.040902,0
3,5,4.701641,0.655632,0
4,2,3.289836,1.055265,0
5,7,5.590564,0.94426,0
1,2,4.727714,0.985449,0
2,8,4.337568,0.871565,0
3,5,4.048899,0.775567,0
1,2,5.945864,0.951129,0
2,8,3.852648,0.67811,0
3,8,3.339058,0.701283,0
5,7,4.668016,1.114019,0
1,2,5.612044,0.944592,0
2,8,5.015264,0.653991,0
3,7,3.981518,1.072868,0
5,7,4.225795,0.935581,0
2,8,4.533209,0.795656,0
5,7,3.879643,0.999111,1
1,2,4.485791,0.861246,0
2,12,4.290601,1.402425,0
3,10,4.128358,1.24418,1
5,9,4.150492,1.347307,1
1,2,3.64003,0.875954,0
2,8,3.250854,0.738279,0
3,2,3.13997,0.572676,0
1,2,4.984469,0.946227,0
2,8,4.892,0.919802,0
3,7,4.414368,0.885521,1
4,2,2.440765,0.910693,0
5,7,4.977835,0.893576,0
3,5,3.006312,1.153533,0
4,2,6.408688,1.078033,0
2,8,5.013164,1.137122,0
3,4,3.506631,0.750697,0
4,2,3.513744,0.932322,0
5,7,4.205279,0.973768,0
2,8,4.629398,0.863441,0
1,2,5.306196,0.841635,0
2,8,3.733265,0.686234,0
5,7,4.985496,0.960924,1
2,8,3.260765,0.772299,0
3,3,4.067144,0.695065,0
4,2,3.791195,0.980133,0
5,7,6.652536,1.205668,0
1,2,4.096242,0.80895,0
2,8,3.18945,1.081269,0
3,5,3.7363,0.634852,0
4,2,3.996101,1.005177,0
5,7,3.730318,0.862332,0
5,7,5.149257,0.949468,2
2,10,4.04139,1.278279,0
3,7,3.437098,1.055524,0
5,7,5.123771,1.037645,0
3,6,3.295283,0.937553,0
2,8,4.702139,0.886544,0
3,4,4.769537,1.224381,1
4,2,3.006776,0.846944,0
5,7,3.703772,0.989043,0
1,2,4.426246,0.893931,0
2,8,3.059064,0.752242,0
3,7,3.351255,0.845106,0
4,2,3.523456,0.920938,0
1,2,4.660529,0.823658,0
2,8,3.968782,0.674302,0
3,3,3.815871,0.576767,0
4,2,2.739084,0.99607,0
5,7,4.289719,1.108464,1
1,2,2.488381,0.996888,0
2,9,3.687866,0.935797,1
3,5,3.541463,0.791929,0
5,8,3.781682,2.093689,0
2,10,4.093473,1.272947,0
3,5,3.879328,0.891575,1
2,8,4.543385,0.995204,2
3,8,4.473364,1.298502,2
4,2,3.152967,1.08714,0
5,7,4.429462,1.011261,2
2,8,3.485899,0.911424,0
3,7,3.585223,0.980421,1
5,7,3.652439,0.875177,1
