@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0.014085,0.028169,0,0.014085,0,0,0.417051,0.435066,0.505365,0
0,0,0,0.004115,0,0,0,0,0.210524,0.208895,0.225521,0
0,0,0,0.020408,0,0,0,0,0.321490,0.331623,0.376514,0
0,0,0,0.014925,0.007463,0,0,0,0.331475,0.349653,0.402793,0
0.005362,0,0,0.002688,0.005376,0,0,0,0.677138,0.730380,0.862425,0
0,0,0,0.0375,0.0125,0,0,0,0.503187,0.531746,0.622332,0
0,0,0,0.011538,0,0.007692,0,0,0.232165,0.235648,0.257556,0
0,0,0,0,0,0,0,0,0.374284,0.398928,0.457462,1
0.002558,0,0.002564,0.005128,0.002564,0.005128,0,0,0.472259,0.506025,0.594152,2
0.001261,0,0.002525,0,0.002525,0.002525,0,0,0.729658,0.788634,0.932412,2
0,0,0,0.010638,0,0,0,0,0.273019,0.297203,0.340361,0
0,0,0,0.006897,0,0,0,0,0.249497,0.263702,0.293581,2
0,0,0,0.015873,0,0,0,0,0.377725,0.395378,0.453008,0
0,0,0,0.014006,0,0.002801,0,0,0.401490,0.426627,0.494356,0
0.006678,0.001672,0.001672,0,0.001672,0,0,0,0.628126,0.677620,0.799807,1
0,0,0,0,0,0,0,0,0.551581,0.584625,0.685836,0
0,0,0,0.007968,0,0.003984,0,0,0.173219,0.173871,0.184254,1
