@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1044 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.003135,0,0,0.006289,0.006289,0.006289,0,0,0.229293,0.242359,0.264349,1
0,0,0,0,0.016949,0,0,0,0.106441,0.110337,0.111368,0
0.016304,0,0.002725,0.00545,0.010899,0.00545,0.002725,0,0.220968,0.235700,0.263087,1
0.008282,0,0,0,0.004149,0,0,0,0.635764,0.685231,0.794350,0
0,0,0,0.026667,0.013333,0,0,0,0.522004,0.549643,0.634557,0
0.014925,0,0,0.008306,0.004983,0,0,0,0.502080,0.536547,0.616892,0
0,0,0,0.026316,0.026316,0,0,0,0.154151,0.148144,0.153410,0
0,0,0.002,0.006,0.018,0.002,0,0,0.491860,0.524198,0.601968,0
0.023897,0,0.001842,0.003683,0.003683,0.001842,0,0,0.591019,0.636176,0.736519,1
0,0,0.014085,0.028169,0.014085,0,0,0,0.419190,0.435066,0.497758,0
0,0,0,0.004115,0.041152,0,0,0,0.211262,0.208895,0.223859,0
0,0,0,0.020408,0.020408,0,0,0,0.322929,0.331623,0.371613,0
0,0,0,0.014925,0.029851,0.007463,0,0,0.332938,0.349653,0.396955,0
0.005362,0,0,0.002688,0.002688,0.005376,0,0,0.680504,0.730380,0.847248,0
0,0,0,0.0375,0,0.0125,0,0,0.505761,0.531746,0.612264,0
0,0,0,0.011538,0.026923,0,0,0,0.232926,0.235648,0.255063,0
0,0,0,0,0.057971,0,0,0,0.375779,0.398928,0.450615,1
0.002558,0,0.002564,0.005128,0.007692,0.002564,0,0,0.474529,0.506025,0.584306,2
0.001261,0,0.002525,0,0.006313,0.002525,0,0,0.733271,0.788634,0.915893,2
0,0,0,0.010638,0,0,0,0,0.273984,0.297203,0.335028,0
0,0,0,0.006897,0.013793,0,0,0,0.250225,0.263702,0.290279,2
0,0,0,0.015873,0.015873,0,0,0,0.379422,0.395378,0.446476,0
0,0,0,0.014006,0.008403,0,0,0,0.403300,0.426627,0.486667,0
0.006678,0.001672,0.001672,0,0.001672,0.001672,0,0,0.631230,0.677620,0.785731,1
0,0,0,0,0,0,0,0,0.554412,0.584625,0.674541,0
0,0,0,0.007968,0.01992,0,0,0,0.173657,0.173871,0.183070,1
