@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.985,0.008,0.006,0.785,0.205,0.861,0.104,0
0.519,0.45,0.031,0.738,0.255,0.408,0.409,0
0.455,0.398,0.147,0.136,0.714,0.151,0.345,0
0.047,0.046,0.907,0.584,0.272,0.845,0.115,0
0.257,0.422,0.321,0.186,0.632,0.208,0.378,0
0.677,0.302,0.022,0.992,0.008,0.155,0.319,0
0.931,0.022,0.047,0.779,0.216,0.338,0.361,0
0.631,0.3,0.069,0.131,0.701,0.411,0.394,0
0.427,0.122,0.451,0.44,0.484,0.157,0.417,0
0.615,0.352,0.033,0.971,0.028,0.11,0.533,0
0.849,0.075,0.076,0.863,0.132,0.26,0.429,0
0.227,0.755,0.018,0.063,0.706,0.272,0.474,1
0.867,0.064,0.068,0.962,0.037,0.167,0.41,0
0.677,0.261,0.061,0.28,0.654,0.181,0.327,0
0.663,0.116,0.22,0.63,0.298,0.455,0.336,0
0.01,0.928,0.061,0.178,0.539,0.304,0.444,0
0.271,0.708,0.021,0.723,0.276,0.505,0.361,0
0.478,0.277,0.245,0.103,0.724,0.208,0.376,0
0.777,0.197,0.026,0.669,0.233,0.161,0.325,0
0.802,0.025,0.173,0.663,0.307,0.468,0.329,0
0.552,0.382,0.067,0.51,0.417,0.526,0.332,0
0.359,0.478,0.163,0.546,0.343,0.507,0.338,2
0.209,0.339,0.452,0.008,0.447,0.215,0.37,0
0.504,0.415,0.081,0.403,0.394,0.209,0.327,0
0.104,0.83,0.066,0.867,0.114,0.384,0.408,0
0.199,0.676,0.125,0.039,0.906,0.162,0.332,0
0.692,0.122,0.186,0.058,0.497,0.22,0.417,0
0.101,0.69,0.209,0.036,0.543,0.124,0.312,1
0.879,0.031,0.091,0.82,0.172,0.4,0.384,0
0.31,0.64,0.05,0.186,0.446,0.443,0.376,0
0.282,0.554,0.164,0.907,0.09,0.109,0.552,0
0.78,0.212,0.008,0.76,0.237,0.103,0.552,0
0.135,0.85,0.015,0.633,0.362,0.068,0.547,0
0.903,0.084,0.013,0.968,0.032,0.093,0.552,0
0.403,0.547,0.051,0.29,0.517,0.576,0.309,0
0.793,0.16,0.047,0.913,0.087,0.531,0.301,0
0.588,0.356,0.056,0.88,0.118,0.127,0.312,0
0.892,0.01,0.098,0.673,0.271,0.648,0.232,0
0.247,0.728,0.025,0.423,0.53,0.273,0.596,1
0.246,0.708,0.046,0.656,0.283,0.105,0.51,0
0.483,0.386,0.131,0.088,0.719,0.151,0.464,1
0.128,0.766,0.106,0.499,0.457,0.109,0.329,0
0.031,0.119,0.849,0,0.065,0.215,0.373,0
0.253,0.444,0.303,0.286,0.647,0.269,0.376,0
0.262,0.673,0.065,0.516,0.412,0.107,0.546,1
0.784,0.112,0.104,0.005,0.488,0.388,0.376,0
0.659,0.174,0.167,0.655,0.327,0.211,0.324,0
0.317,0.452,0.231,0.532,0.444,0.574,0.303,0
0.086,0.023,0.891,0,0.279,0.156,0.392,2
0.02,0.7,0.28,0,0.041,0.139,0.313,2
0.736,0.135,0.129,0.139,0.79,0.291,0.431,0
0.489,0.409,0.102,0.546,0.42,0.356,0.415,2
0.365,0.297,0.338,0.203,0.73,0.436,0.34,0
0.11,0.728,0.163,0.104,0.695,0.162,0.337,1
0.81,0.174,0.016,0.072,0.67,0.311,0.452,1
