@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature841 numeric
@attribute bi_feature963 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.071856,0.179641,0,0,0.138554,0,0,0.095096,0.086260,0.084880,0
0,0.108475,0,0,0.088235,0.006787,0,0.456881,0.483980,0.542500,0
0.000852,0.024702,0,0,0.021313,0,0,0.823509,0.896414,1.015498,0
0.041237,0.158076,0,0,0.134483,0,0,0.466414,0.496168,0.558228,0
0.005639,0.067669,0,0,0.048918,0.006585,0,0.273335,0.290492,0.310946,1
0.019704,0.039409,0,0,0.019802,0.014851,0,0.191935,0.204121,0.219187,0
0.057818,0.066775,0,0.000815,0.057865,0.007335,0,0.296820,0.318248,0.349504,1
0.022939,0.00372,0,0,0.002481,0.002481,0,0.734802,0.801489,0.905170,0
0,0.195312,0,0,0.168627,0,0,0.615978,0.656302,0.742364,0
0.031343,0.061692,0,0,0.051767,0.005475,0,0.581061,0.627120,0.704015,0
0,0.137405,0,0,0.107692,0.015385,0,0.211858,0.210099,0.227071,0
0,0.073609,0,0,0.061677,0.011976,0,0.577101,0.620714,0.698173,0
0.042401,0.015419,0,0,0.010468,0.003306,0,0.671100,0.731266,0.825954,1
0,0.2375,0,0,0.205021,0.004184,0,0.509960,0.535828,0.605133,0
0,0.130381,0,0,0.096059,0.022167,0,0.252213,0.255646,0.279137,0
0,0.083832,0,0,0.066265,0.006024,0,0.385960,0.405535,0.456023,0
0,0.147942,0,0,0.131403,0.018931,0,0.427471,0.450371,0.506112,0
0.011263,0.022526,0,0,0.016908,0.003221,0,0.776205,0.844543,0.955946,0
0,0.17037,0,0,0.141264,0,0,0.596910,0.635672,0.719066,0
0,0.113662,0,0,0.08046,0.014943,0,0.294044,0.304057,0.330042,0
0,0.012766,0,0,0.008547,0.012821,0,0.452048,0.484494,0.539345,1
0.004594,0.096478,0,0,0.08659,0.006897,0,0.573435,0.614404,0.693700,2
0.003025,0.010586,0,0,0.00643,0.002269,0,0.822455,0.895063,1.013965,2
0.003145,0.04717,0,0,0.0347,0.003155,0,0.334419,0.364831,0.402971,0
0,0.080412,0,0,0.059856,0.009288,0,0.300550,0.319316,0.350610,2
0,0.149533,0,0,0.126761,0.004695,0,0.452504,0.477224,0.535832,0
0,0.092809,0,0,0.076987,0.009205,0,0.484851,0.518837,0.582627,0
0.018027,0.021532,0,0,0.016032,0.000501,0,0.733223,0.797486,0.901422,1
0,0.154122,0,0,0.122302,0,0,0.644971,0.689969,0.781561,0
0,0.091667,0,0,0.06317,0.011919,0.001192,0.230869,0.237585,0.253591,1
