@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.27,0.704,0.026,0.269,0.708,0.276,0.032,0
0.035,0.824,0.141,0.009,0.614,0.148,0.27,1
0.842,0.057,0.101,0.651,0.307,0.621,0.162,0
0.593,0.35,0.057,0.622,0.357,0.458,0.211,1
0.014,0.188,0.798,0,0.097,0.278,0.277,0
0.448,0.524,0.028,0.737,0.235,0.147,0.305,0
0.907,0.006,0.086,0.237,0.439,0.418,0.278,0
0.429,0.374,0.197,0.35,0.592,0.543,0.28,0
0.381,0.558,0.061,0.594,0.254,0.431,0.415,0
0.271,0.614,0.115,0.087,0.569,0.206,0.082,0
0.533,0.106,0.36,0.674,0.279,0.502,0.218,0
0.782,0.141,0.077,0.784,0.19,0.252,0.514,0
0.377,0.56,0.064,0.909,0.085,0.704,0.214,0
0.948,0.019,0.033,0.927,0.065,0.347,0.241,0
0.294,0.218,0.488,0.68,0.166,0.183,0.244,0
0.339,0.565,0.096,0.153,0.8,0.143,0.507,0
0.01,0.807,0.183,0.003,0.694,0.269,0.269,1
0.004,0.099,0.896,0.001,0.311,0.224,0.132,2
0.709,0.254,0.037,0.823,0.16,0.914,0.052,0
0.925,0.032,0.043,0.394,0.564,0.375,0.328,0
0.211,0.753,0.037,0.37,0.546,0.26,0.047,0
0.974,0.009,0.018,0.859,0.058,0.854,0.001,0
0.368,0.416,0.216,0.107,0.874,0.465,0.305,0
0.724,0.234,0.042,0.808,0.109,0.643,0.05,0
0.204,0.52,0.276,0.057,0.552,0.211,0.301,0
0.149,0.726,0.125,0.377,0.292,0.285,0.57,0
0.514,0.263,0.223,0.126,0.502,0.367,0.197,0
0.403,0.53,0.068,0.617,0.244,0.166,0.155,0
0.179,0.194,0.627,0.282,0.456,0.678,0.022,0
0.679,0.131,0.189,0.485,0.451,0.786,0.092,0
0.089,0.301,0.609,0.009,0.277,0.233,0.056,2
0.727,0.227,0.046,0.929,0.064,0.274,0.493,0
0.012,0.97,0.018,0.611,0.384,0.106,0.332,0
0.876,0.008,0.116,0.51,0.387,0.499,0.319,0
0.89,0.096,0.015,0.85,0.122,0.007,0.841,0
0.375,0.553,0.072,0.825,0.164,0.192,0.422,0
0.154,0.777,0.069,0.116,0.768,0.166,0.283,0
0.964,0.007,0.029,0.719,0.228,0.63,0.111,0
0.173,0.662,0.165,0.238,0.714,0.097,0.505,1
0.174,0.657,0.17,0.145,0.784,0.257,0.255,1
0.973,0.016,0.011,0.484,0.382,0.949,0.005,0
0.455,0.52,0.025,0.191,0.805,0.368,0.255,0
0.001,0.955,0.044,0.579,0.376,0.215,0.016,0
0.088,0.513,0.4,0.193,0.794,0.217,0.307,0
0.708,0.289,0.003,0.921,0.076,0.133,0.292,0
0.894,0.075,0.032,0.898,0.09,0.897,0.038,0
0.836,0.107,0.057,0.674,0.25,0.209,0.621,0
0.685,0.19,0.125,0.528,0.344,0.235,0.286,1
0.028,0.858,0.113,0.371,0.592,0.205,0.27,2
0.284,0.516,0.201,0.185,0.679,0.064,0.588,1
0.085,0.843,0.072,0.021,0.77,0.168,0.148,0
0.365,0.529,0.106,0.502,0.152,0.093,0,0
0.561,0.19,0.249,0.043,0.591,0.214,0.392,0
0.018,0.036,0.946,0.11,0.425,0.197,0.276,2
0.475,0.451,0.074,0.512,0.449,0.301,0.292,0
0.882,0.111,0.007,0.776,0.155,0.049,0.333,0
0.142,0.7,0.158,0.496,0.434,0.877,0.079,0
0.104,0.672,0.224,0.866,0.115,0.163,0.362,0
0.897,0.01,0.093,0.621,0.181,0.869,0.049,0
0.776,0.171,0.052,0.911,0.081,0.789,0.144,0
0.179,0.113,0.708,0.093,0.72,0.078,0.461,0
0.776,0.077,0.147,0.323,0.342,0.29,0.334,0
0.11,0.746,0.144,0.324,0.53,0.359,0.168,0
0.387,0.437,0.176,0.608,0.271,0.35,0.413,0
0.319,0.444,0.237,0.584,0.274,0.052,0.839,0
0.673,0.182,0.145,0.773,0.21,0.744,0.147,0
0.438,0.306,0.256,0.806,0.189,0.181,0.563,0
0.952,0.003,0.045,0.522,0.461,0.048,0.606,0
0.252,0.542,0.206,0.528,0.326,0.181,0.315,0
0.403,0.377,0.219,0.169,0.478,0.168,0.591,0
0.351,0.581,0.068,0.568,0.356,0.141,0.293,0
0.778,0.101,0.121,0.229,0.691,0.048,0.579,1
0.017,0.726,0.257,0.006,0.482,0.224,0.182,2
0.489,0.197,0.314,0.766,0.147,0.34,0.306,0
0.232,0.47,0.298,0.197,0.516,0.362,0.408,0
0.975,0.011,0.015,0.876,0.112,0.05,0.521,0
0.519,0.446,0.034,0.552,0.407,0.261,0.181,0
0.161,0.778,0.061,0.342,0.64,0.591,0.219,0
0.122,0.532,0.346,0.143,0.784,0.639,0.223,1
0.979,0.005,0.016,0.378,0.588,0.1,0.503,0
0.191,0.721,0.088,0.875,0.104,0.145,0.342,0
0.511,0.414,0.075,0.662,0.315,0.827,0.102,0
0.136,0.542,0.322,0.049,0.839,0.175,0.417,0
0.276,0.631,0.093,0.304,0.616,0.183,0.184,0
0.768,0.01,0.222,0.219,0.657,0.915,0.048,0
0.105,0.771,0.123,0.76,0.207,0.127,0.494,0
0.153,0.707,0.139,0.14,0.626,0.47,0.083,1
0.079,0.846,0.075,0.112,0.883,0.478,0.053,0
0.113,0.769,0.119,0.421,0.568,0.605,0.026,0
0.774,0.099,0.127,0.802,0.144,0.677,0,0
0.759,0.079,0.162,0.475,0.478,0.113,0.694,0
0.828,0.126,0.047,0.869,0.125,0.544,0.324,0
0.8,0.124,0.076,0.599,0.31,0.201,0.225,0
0.059,0.879,0.063,0.6,0.372,0.175,0.209,0
0.254,0.647,0.099,0.282,0.685,0.348,0.466,0
0.955,0.018,0.027,0.94,0.047,0.083,0.409,0
0.193,0.748,0.059,0.948,0.046,0.356,0.21,0
0.077,0.869,0.054,0.308,0.367,0.192,0.575,0
0.457,0.358,0.185,0.817,0.156,0.745,0.129,0
0.887,0.039,0.073,0.952,0.033,0.041,0.594,0
0.045,0.878,0.077,0.382,0.43,0.15,0.146,0
0.369,0.589,0.042,0.23,0.707,0.66,0.229,0
0.728,0.168,0.105,0.736,0.228,0.061,0.515,0
0.459,0.486,0.054,0.205,0.757,0.142,0.597,1
0.279,0.677,0.044,0.635,0.311,0.62,0.02,0
0.336,0.308,0.355,0.109,0.603,0.309,0.118,0
0.043,0.817,0.141,0.012,0.782,0.042,0.896,1
0.127,0.704,0.169,0.082,0.662,0.237,0.536,1
0.746,0.247,0.007,0.946,0.051,0.881,0.028,0
0.876,0.064,0.06,0.812,0.15,0.772,0.045,0
0.642,0.333,0.024,0.847,0.104,0.135,0.313,0
0.441,0.51,0.05,0.791,0.118,0.563,0.005,0
0.267,0.689,0.044,0.077,0.909,0.734,0.044,0
0.101,0.819,0.081,0.471,0.392,0.229,0.049,1
0.967,0.017,0.016,0.487,0.485,0.723,0.181,0
0.42,0.537,0.044,0.182,0.807,0.353,0.428,0
0.215,0.505,0.279,0.04,0.703,0.238,0.121,0
0.152,0.135,0.713,0.886,0.094,0.893,0.048,0
0.284,0.483,0.233,0.172,0.763,0.106,0.46,0
0.612,0.346,0.041,0.932,0.066,0.138,0.35,0
0.857,0.048,0.094,0.734,0.255,0.919,0.02,0
0.627,0.292,0.082,0.371,0.574,0.53,0.12,0
0.853,0.046,0.1,0.71,0.234,0.088,0.45,0
0.47,0.464,0.066,0.942,0.053,0.316,0.462,0
0.955,0.024,0.021,0.9,0.091,0.269,0.381,0
0.282,0.689,0.028,0.396,0.553,0.28,0.322,1
0.952,0.025,0.023,0.942,0.056,0.164,0.19,0
0.661,0.264,0.074,0.606,0.226,0.274,0.182,0
0.648,0.109,0.243,0.793,0.169,0.974,0.006,0
0.011,0.916,0.072,0.238,0.56,0.212,0.414,0
0.518,0.454,0.028,0.66,0.335,0.518,0.395,0
0.677,0.193,0.13,0.166,0.59,0.118,0.445,0
0.723,0.248,0.029,0.866,0.079,0.221,0.292,0
0.893,0.018,0.089,0.463,0.48,0.913,0.003,0
0.47,0.424,0.105,0.775,0.172,0.669,0.186,0
0.41,0.444,0.146,0.698,0.201,0.127,0.634,2
0.401,0.341,0.258,0.12,0.393,0.204,0.362,0
0.347,0.541,0.112,0.454,0.415,0.221,0.266,0
0.137,0.776,0.087,0.637,0.332,0.046,0.748,0
0.183,0.672,0.145,0.06,0.846,0.145,0.375,0
0.884,0.058,0.057,0.457,0.369,0.227,0.354,0
0.035,0.739,0.226,0.188,0.586,0.169,0.075,1
0.869,0.03,0.101,0.919,0.071,0.75,0.029,0
0.343,0.563,0.094,0.499,0.389,0.229,0.543,0
0.351,0.464,0.185,0.702,0.245,0.349,0.473,0
0.753,0.232,0.015,0.845,0.15,0.396,0.375,0
0.117,0.856,0.027,0.701,0.283,0.61,0.041,0
0.793,0.169,0.037,0.907,0.086,0.462,0.242,0
0.54,0.398,0.061,0.904,0.061,0.903,0.004,0
0.877,0.096,0.027,0.826,0.171,0.801,0.086,0
0.738,0.212,0.05,0.81,0.185,0.127,0.347,0
0.964,0.004,0.032,0.799,0.146,0.963,0.002,0
0.135,0.802,0.062,0.11,0.827,0.251,0.663,1
0.593,0.345,0.062,0.346,0.426,0.378,0.325,0
0.548,0.353,0.099,0.209,0.668,0.234,0.556,1
0.144,0.732,0.124,0.46,0.476,0.182,0.162,0
0.011,0.19,0.799,0,0.094,0.378,0.085,0
0.386,0.445,0.168,0.076,0.864,0.234,0.414,0
0.167,0.716,0.117,0.512,0.419,0.326,0.052,1
0.943,0.032,0.025,0.297,0.56,0.311,0.451,0
0.629,0.21,0.161,0.897,0.098,0.289,0.177,0
0.361,0.426,0.213,0.699,0.286,0.698,0.202,0
0.309,0.061,0.63,0.263,0.188,0.22,0.289,2
0.02,0.713,0.267,0.03,0.043,0.224,0.221,2
0.585,0.195,0.221,0.273,0.592,0.301,0.514,0
0.319,0.52,0.161,0.297,0.649,0.394,0.442,2
0.644,0.194,0.162,0.303,0.581,0.28,0.45,0
0.138,0.72,0.142,0.228,0.693,0.216,0.179,1
0.712,0.256,0.032,0.621,0.319,0.662,0.227,1
