@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute mono_feature27 numeric
@attribute bi_feature678 numeric
@attribute bi_feature919 numeric
@attribute bi_feature961 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.015512,0.02999,0,0,0.001035,0,0.701165,0.751442,0.840426,0
9,0,0.013072,0,0.026316,0,0,0.581036,0.610517,0.683462,0
9,0.026534,0.049751,0,0.009129,0.007469,0,0.553159,0.588264,0.654674,0
9,0,0.141026,0,0.025974,0,0,0.179031,0.175093,0.186215,0
9,0,0.076846,0,0.008991,0.02997,0,0.547212,0.580594,0.646738,0
9,0.035813,0.016529,0,0.001838,0.000919,0.000919,0.645271,0.690943,0.772756,1
9,0,0.020833,0,0.041958,0,0,0.472506,0.490672,0.548235,0
9,0,0.14959,0,0.01848,0.045175,0,0.228573,0.229140,0.245661,0
9,0,0.05,0,0.020202,0.030303,0,0.359548,0.372774,0.414041,0
9,0,0.111317,0,0.01487,0.039033,0,0.389274,0.406863,0.453190,0
9,0.008043,0.021448,0,0.006711,0.001342,0,0.750034,0.801756,0.897922,0
9,0,0.006173,0,0.031056,0,0,0.562135,0.590171,0.660500,0
9,0,0.114943,0,0.023033,0.028791,0,0.268220,0.273798,0.293876,0
9,0,0.134752,0,0.007143,0.042857,0,0.422310,0.447104,0.493313,1
9,0.003831,0.043423,0,0.002558,0.05243,0,0.536989,0.568475,0.636434,2
9,0.00252,0.010082,0,0.001261,0.001892,0,0.794184,0.849584,0.952497,2
9,0,0.026316,0,0.010582,0.015873,0,0.313184,0.336971,0.369887,0
9,0,0.079038,0,0.013769,0.022375,0,0.276812,0.291562,0.317584,2
9,0,0.03125,0,0.023622,0,0,0.419323,0.436211,0.484031,0
9,0,0.066946,0,0.01676,0.043296,0,0.455350,0.480735,0.534237,0
9,0.013356,0.012521,0,0.004177,0.003342,0,0.703107,0.751502,0.841066,1
9,0,0,0,0.03012,0,0,0.612087,0.645955,0.723889,0
9,0,0.087302,0,0.011928,0.001988,0,0.205966,0.209923,0.222250,1
