@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0.014085,0.028169,0,0.014085,0,0,0.420601,0.433154,0.505365,0
0,0,0,0.004115,0,0,0,0,0.211669,0.208868,0.225521,0
0,0,0,0.020408,0,0,0,0,0.323883,0.330497,0.376514,0
0,0,0,0.014925,0.007463,0,0,0,0.334111,0.348230,0.402793,0
0.005362,0,0,0.002688,0.005376,0,0,0,0.683332,0.726137,0.862425,0
0,0,0,0.0375,0.0125,0,0,0,0.507623,0.529084,0.622332,0
0,0,0,0.011538,0,0.007692,0,0,0.233495,0.235367,0.257556,0
0,0,0,0,0,0,0,0,0.377192,0.397280,0.457462,1
0.002558,0,0.002564,0.005128,0.002564,0.005128,0,0,0.476435,0.503345,0.594152,2
0.001261,0,0.002525,0,0.002525,0.002525,0,0,0.736374,0.783995,0.932412,2
0,0,0,0.010638,0,0,0,0,0.274583,0.295828,0.340361,0
0,0,0,0.006897,0,0,0,0,0.250389,0.263093,0.293581,2
0,0,0,0.015873,0,0,0,0,0.380678,0.393774,0.453008,0
0,0,0,0.014006,0,0.002801,0,0,0.404723,0.424662,0.494356,0
0.006678,0.001672,0.001672,0,0.001672,0,0,0,0.633866,0.673671,0.799807,1
0,0,0,0,0,0,0,0,0.556506,0.581598,0.685836,0
0,0,0,0.007968,0,0.003984,0,0,0.173742,0.173928,0.184254,1
