@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
2,8,3.570451,1.232746,0
3,7,3.586543,1.327816,2
5,7,4.149177,1.002557,0
1,2,3.176732,0.8764,0
1,2,3.995587,0.878038,0
3,7,3.620939,0.739115,0
4,2,3.050896,1.060263,0
5,7,3.83573,0.802822,0
2,8,3.797649,1.326749,0
1,2,6.251011,1.027108,1
2,9,4.564996,0.695728,0
3,10,4.219458,1.093254,1
4,3,3.188565,1.194502,0
1,2,4.541616,1.048403,1
2,8,3.995826,0.699295,0
3,6,3.931977,1.076687,0
4,2,3.601488,0.900996,0
2,8,3.765315,0.91991,0
3,9,3.667449,1.031415,0
5,7,4.448673,0.998323,0
3,5,3.758382,0.880836,0
5,7,3.635125,0.902337,0
1,2,5.252722,0.984516,0
2,8,3.371703,0.783872,0
3,8,3.417787,1.038468,0
1,2,5.794505,1.066423,0
3,7,3.754747,0.845406,0
2,8,4.783542,0.854694,1
3,8,4.19326,1.551223,2
4,3,3.476314,1.08529,0
1,2,5.853308,1.294123,0
2,8,3.704572,0.61166,0
3,8,3.672899,0.759947,0
5,7,5.855324,0.935508,0
1,2,5.325631,1.587348,1
2,8,3.483463,0.719675,0
3,6,4.185694,0.823426,0
1,2,5.18147,0.964859,0
2,13,6.312105,1.329552,0
3,7,4.034402,0.86591,0
4,2,2.99686,1.229768,0
5,7,5.47714,1.056549,0
1,2,5.537619,1.372753,1
2,11,5.832212,1.044484,0
3,5,4.701641,0.657265,0
4,2,3.289836,1.054575,0
5,7,5.590564,0.959858,0
1,2,4.727714,0.987793,0
2,8,4.337568,0.874564,0
3,5,4.048899,0.777498,0
1,2,5.945864,0.953392,0
2,8,3.852648,0.680443,0
3,8,3.339058,0.703029,0
5,7,4.668016,1.13242,0
1,2,5.612044,0.946839,0
2,8,5.015264,0.656242,0
3,7,3.981518,1.075539,0
5,7,4.225795,0.951035,0
2,8,4.533209,0.798393,0
5,7,3.879643,1.015614,1
1,2,4.485791,0.863295,0
2,12,4.290601,1.407251,0
3,10,4.128358,1.247277,1
5,9,4.150492,1.369562,1
1,2,3.64003,0.878038,0
2,8,3.250854,0.740819,0
3,2,3.13997,0.574102,0
1,2,4.984469,0.948477,0
2,8,4.892,0.922967,0
3,7,4.414368,0.887725,1
4,2,2.440765,0.910097,0
5,7,4.977835,0.908336,0
3,5,3.006312,1.156405,0
4,2,6.408688,1.077327,0
2,8,5.013164,1.141035,0
3,4,3.506631,0.752565,0
4,2,3.513744,0.931712,0
5,7,4.205279,0.989853,0
2,8,4.629398,0.866412,0
1,2,5.306196,0.843637,0
2,8,3.733265,0.688595,0
5,7,4.985496,0.976796,1
2,8,3.260765,0.774956,0
3,3,4.067144,0.696796,0
4,2,3.791195,0.979492,0
5,7,6.652536,1.225583,0
1,2,4.096242,0.810874,0
2,8,3.18945,1.08499,0
3,5,3.7363,0.636433,0
4,2,3.996101,1.004519,0
5,7,3.730318,0.876576,0
5,7,5.149257,0.965151,2
2,10,4.04139,1.282677,0
3,7,3.437098,1.058152,0
5,7,5.123771,1.054785,0
3,6,3.295283,0.939887,0
2,8,4.702139,0.889595,0
3,4,4.769537,1.22743,1
4,2,3.006776,0.84639,0
5,7,3.703772,1.00538,0
1,2,4.426246,0.896057,0
2,8,3.059064,0.754831,0
3,7,3.351255,0.84721,0
4,2,3.523456,0.920335,0
1,2,4.660529,0.825618,0
2,8,3.968782,0.676622,0
3,3,3.815871,0.578203,0
4,2,2.739084,0.995418,0
5,7,4.289719,1.126774,1
2,10,4.093473,1.277327,0
3,5,3.879328,0.893795,1
2,8,3.890653,0.687831,0
3,4,4.0526,0.612157,0
5,7,4.804256,0.922451,0
2,8,4.543385,0.998629,2
3,8,4.473364,1.301735,2
4,2,3.152967,1.086428,0
5,7,4.429462,1.027965,2
2,8,3.485899,0.91456,0
3,7,3.585223,0.982862,1
5,7,3.652439,0.889633,1
