@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.309,0.638,0.053,0.878,0.106,0.212,0.275,0
0.296,0.608,0.096,0.209,0.77,0.471,0.437,0
0.057,0.578,0.365,0.247,0.655,0.17,0.486,0
0.257,0.666,0.077,0.428,0.525,0.312,0.263,0
0.254,0.029,0.718,0.129,0.641,0.858,0.079,0
0.149,0.705,0.146,0.824,0.163,0.164,0.52,0
0.032,0.789,0.178,0.055,0.671,0.62,0.209,1
0.027,0.911,0.062,0.024,0.972,0.631,0.21,0
0.374,0.519,0.107,0.638,0.358,0.545,0.206,0
0.471,0.237,0.292,0.677,0.252,0.925,0.015,0
0.258,0.25,0.493,0.678,0.291,0.184,0.609,0
0.462,0.439,0.099,0.649,0.343,0.583,0.292,0
0.534,0.338,0.128,0.909,0.073,0.271,0.36,0
0.313,0.632,0.054,0.523,0.453,0.282,0.232,0
0.128,0.741,0.13,0.191,0.776,0.327,0.455,0
0.885,0.049,0.066,0.934,0.053,0.102,0.405,0
0.416,0.538,0.046,0.924,0.07,0.281,0.272,0
0.115,0.821,0.064,0.226,0.497,0.236,0.459,0
0.19,0.52,0.29,0.535,0.416,0.729,0.208,0
0.633,0.168,0.199,0.819,0.128,0.086,0.462,0
0.17,0.741,0.089,0.537,0.367,0.258,0.187,0
0.431,0.525,0.045,0.679,0.232,0.389,0.416,0
0.476,0.369,0.155,0.513,0.44,0.137,0.453,0
0.365,0.57,0.065,0.277,0.678,0.156,0.523,1
0.182,0.798,0.02,0.494,0.459,0.826,0.086,0
0.142,0.45,0.408,0.551,0.239,0.319,0.242,0
0.09,0.826,0.084,0.099,0.721,0.11,0.771,1
0.116,0.722,0.161,0.062,0.651,0.271,0.55,1
0.512,0.482,0.006,0.938,0.061,0.922,0.047,0
0.883,0.061,0.056,0.666,0.28,0.457,0.32,0
0.49,0.484,0.026,0.887,0.079,0.201,0.263,0
0.364,0.616,0.02,0.924,0.048,0.871,0.047,0
0.151,0.828,0.022,0.115,0.874,0.461,0.375,0
0.183,0.769,0.048,0.421,0.481,0.461,0.148,1
0.971,0.015,0.014,0.504,0.475,0.764,0.139,0
0.192,0.775,0.033,0.374,0.621,0.379,0.466,0
0.305,0.469,0.226,0.107,0.563,0.382,0.204,0
0.046,0.076,0.878,0.931,0.063,0.826,0.102,0
0.129,0.616,0.254,0.222,0.653,0.137,0.384,0
0.606,0.36,0.033,0.616,0.382,0.191,0.284,0
0.774,0.072,0.154,0.78,0.215,0.428,0.351,0
0.354,0.52,0.126,0.322,0.635,0.583,0.253,0
0.653,0.145,0.202,0.64,0.311,0.134,0.44,0
0.161,0.746,0.093,0.718,0.274,0.247,0.652,0
0.85,0.089,0.061,0.654,0.333,0.197,0.492,0
0.149,0.818,0.033,0.368,0.585,0.399,0.423,1
0.78,0.125,0.095,0.952,0.047,0.173,0.337,0
0.91,0.07,0.02,0.153,0.615,0.27,0.248,0
0.711,0.088,0.202,0.721,0.253,0.505,0.337,0
0.009,0.9,0.091,0.384,0.418,0.281,0.47,0
0.547,0.446,0.007,0.083,0.914,0.494,0.443,0
0.483,0.354,0.163,0.05,0.672,0.189,0.37,0
0.796,0.179,0.025,0.681,0.229,0.22,0.298,0
0.53,0.117,0.353,0.444,0.527,0.853,0.069,0
0.555,0.371,0.075,0.852,0.125,0.6,0.3,0
0.301,0.501,0.198,0.493,0.414,0.213,0.492,2
0.222,0.49,0.288,0.049,0.353,0.181,0.373,0
0.56,0.367,0.073,0.781,0.178,0.289,0.255,0
0.191,0.684,0.124,0.296,0.682,0.128,0.559,0
0.701,0.249,0.05,0.025,0.896,0.207,0.311,0
0.697,0.166,0.137,0.421,0.32,0.211,0.44,0
0.044,0.697,0.259,0.485,0.297,0.33,0.148,1
0.831,0.041,0.128,0.47,0.509,0.828,0.097,0
0.455,0.454,0.091,0.824,0.107,0.24,0.522,0
0.316,0.582,0.102,0.064,0.919,0.276,0.664,0
0.165,0.823,0.011,0.039,0.951,0.319,0.612,0
0.12,0.866,0.013,0.008,0.978,0.685,0.214,0
0.612,0.333,0.056,0.128,0.86,0.398,0.519,0
0.528,0.444,0.029,0.733,0.201,0.958,0.025,0
0.669,0.271,0.06,0.364,0.633,0.401,0.363,0
0.76,0.207,0.032,0.261,0.737,0.187,0.292,0
0.914,0.011,0.075,0.806,0.165,0.85,0.072,0
0.126,0.829,0.045,0.134,0.808,0.03,0.964,1
0.644,0.337,0.019,0.234,0.656,0.364,0.529,0
0.386,0.527,0.088,0.191,0.674,0.619,0.207,1
0.462,0.456,0.083,0.62,0.35,0.279,0.245,0
0.032,0.181,0.788,0.003,0.056,0.509,0.186,0
0.258,0.603,0.139,0.062,0.867,0.241,0.395,0
0.236,0.679,0.085,0.691,0.277,0.213,0.557,1
0.814,0.112,0.075,0.784,0.092,0.3,0.449,0
0.459,0.327,0.214,0.655,0.338,0.305,0.228,0
0.544,0.294,0.162,0.625,0.347,0.487,0.393,0
0.504,0.05,0.446,0.005,0.284,0.147,0.407,2
0.043,0.681,0.276,0.026,0.016,0.192,0.265,2
0.232,0.389,0.379,0.022,0.829,0.331,0.51,0
0.194,0.64,0.166,0.346,0.619,0.352,0.503,2
0.383,0.392,0.226,0.237,0.617,0.322,0.39,0
0.325,0.567,0.109,0.462,0.458,0.317,0.234,1
0.622,0.346,0.032,0.7,0.239,0.375,0.537,1
