@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1384 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0.014925,0.007463,0,0,0,0.332140,0.352056,0.398668,0
0.005362,0,0,0.002688,0.005376,0.002688,0,0,0.678944,0.737738,0.851035,0
0,0,0,0.0375,0.0125,0,0,0,0.504582,0.536566,0.614972,0
0,0,0,0.011538,0,0,0,0,0.232429,0.236373,0.256056,0
0,0,0,0,0,0,0,0,0.374901,0.401679,0.452544,1
0.002558,0,0.002564,0.005128,0.002564,0.002564,0,0,0.473452,0.510534,0.586908,2
0.001261,0,0.002525,0,0.002525,0.001263,0,0,0.731584,0.796657,0.920024,2
0,0,0,0.010638,0,0,0,0,0.273518,0.300576,0.336409,0
0,0,0,0.006897,0,0,0,0,0.249763,0.266007,0.291449,2
0,0,0,0.015873,0,0,0,0,0.378466,0.398387,0.448308,0
0,0,0,0.014006,0,0.002801,0,0,0.402406,0.430141,0.488765,0
0.006678,0.001672,0.001672,0,0.001672,0,0,0,0.629803,0.684435,0.789237,1
0,0,0,0,0,0,0,0,0.553151,0.590061,0.677514,0
0,0,0,0.007968,0,0,0,0,0.173360,0.174574,0.183744,1
