@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
1,2,5.853308,1.29033,0
2,8,3.704572,0.610622,0
3,8,3.672899,0.76289,0
5,7,5.855324,0.922131,0
1,2,5.325631,1.582696,1
2,8,3.483463,0.718454,0
3,6,4.185694,0.826615,0
1,2,5.18147,0.962031,0
2,13,6.312105,1.327296,0
3,7,4.034402,0.869263,0
4,2,2.99686,1.230113,0
5,7,5.47714,1.041441,0
1,2,5.537619,1.36873,1
2,11,5.832212,1.042712,0
3,5,4.701641,0.65981,0
4,2,3.289836,1.054871,0
5,7,5.590564,0.946132,0
1,2,4.727714,0.984897,0
2,8,4.337568,0.87308,0
3,5,4.048899,0.780509,0
1,2,5.945864,0.950597,0
2,8,3.852648,0.679289,0
3,8,3.339058,0.705752,0
5,7,4.668016,1.116227,0
1,2,5.612044,0.944064,0
2,8,5.015264,0.655128,0
3,7,3.981518,1.079704,0
5,7,4.225795,0.937436,0
2,8,4.533209,0.797039,0
5,7,3.879643,1.001091,1
1,2,4.485791,0.860764,0
2,12,4.290601,1.404863,0
3,10,4.128358,1.252108,1
5,9,4.150492,1.349977,1
1,2,3.64003,0.875464,0
2,8,3.250854,0.739562,0
3,2,3.13997,0.576325,0
1,2,4.984469,0.945697,0
2,8,4.892,0.921401,0
3,7,4.414368,0.891164,1
4,2,2.440765,0.910352,0
5,7,4.977835,0.895347,0
3,5,3.006312,1.160884,0
4,2,6.408688,1.077629,0
2,8,5.013164,1.139099,0
3,4,3.506631,0.75548,0
4,2,3.513744,0.931973,0
5,7,4.205279,0.975699,0
2,8,4.629398,0.864942,0
1,2,5.306196,0.841164,0
2,8,3.733265,0.687427,0
5,7,4.985496,0.962828,1
2,8,3.260765,0.773641,0
3,3,4.067144,0.699494,0
4,2,3.791195,0.979766,0
5,7,6.652536,1.208058,0
1,2,4.096242,0.808498,0
2,8,3.18945,1.083149,0
3,5,3.7363,0.638898,0
4,2,3.996101,1.004801,0
5,7,3.730318,0.864041,0
5,7,5.149257,0.95135,2
2,10,4.04139,1.280501,0
3,7,3.437098,1.06225,0
5,7,5.123771,1.039702,0
3,6,3.295283,0.943527,0
2,8,4.702139,0.888085,0
3,4,4.769537,1.232184,1
4,2,3.006776,0.846627,0
5,7,3.703772,0.991004,0
1,2,4.426246,0.893431,0
2,8,3.059064,0.75355,0
3,7,3.351255,0.850492,0
4,2,3.523456,0.920594,0
1,2,4.660529,0.823198,0
2,8,3.968782,0.675474,0
3,3,3.815871,0.580442,0
4,2,2.739084,0.995698,0
5,7,4.289719,1.110662,1
1,2,2.488381,0.996331,0
2,9,3.687866,0.937423,1
3,5,3.541463,0.796976,0
5,8,3.781682,2.097839,0
2,10,4.093473,1.27516,0
3,5,3.879328,0.897256,1
2,8,3.890653,0.686664,0
3,4,4.0526,0.614527,0
5,7,4.804256,0.909261,0
2,8,4.543385,0.996934,2
3,8,4.473364,1.306777,2
4,2,3.152967,1.086733,0
5,7,4.429462,1.013266,2
2,8,3.485899,0.913009,0
3,7,3.585223,0.986669,1
5,7,3.652439,0.876911,1
