@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature25 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.012012,0.005255,0,0.000751,0.001503,0,0.644430,0.687931,0.797277,1
0,0.149912,0,0,0.022968,0,0.279749,0.286226,0.320972,1
0,0.011905,0,0,0.011928,0,0.206410,0.209909,0.226886,1
0.040695,0.005487,0,0,0.001372,0,0.275977,0.298639,0.337944,1
0.005222,0.049608,0,0,0.005229,0,0.573345,0.607813,0.703240,1
0,0.024,0,0,0.008065,0,0.302739,0.322660,0.362976,1
0.0217,0.084991,0,0,0.012681,0,0.138689,0.140736,0.146322,1
0,0.004594,0,0,0.006897,0,0.774902,0.825416,0.959575,1
0.035813,0.00551,0,0,0.001838,0.000919,0.647004,0.690958,0.801527,1
0.040706,0.02578,0.001359,0,0.006793,0,0.267592,0.283108,0.319124,1
0,0.084871,0,0,0.014787,0,0.272840,0.279786,0.308082,1
0,0.070513,0,0,0.012903,0,0.538746,0.565661,0.656071,1
0.00414,0.005914,0,0,0.001775,0,0.761199,0.812664,0.943286,1
0,0.043796,0,0,0.014706,0,0.469790,0.493415,0.565571,1
0,0.21875,0,0,0,0,0.474538,0.502895,0.579573,1
