@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
2,8,3.371703,0.788089,0
3,8,3.417787,1.039494,0
1,2,5.794505,1.065921,0
3,7,3.754747,0.846241,0
2,8,4.783542,0.859291,1
3,8,4.19326,1.552755,2
4,3,3.476314,1.090593,0
1,2,5.853308,1.293513,0
2,8,3.704572,0.61495,0
3,8,3.672899,0.760697,0
5,7,5.855324,0.921973,0
1,2,5.325631,1.586601,1
2,8,3.483463,0.723546,0
3,6,4.185694,0.824239,0
1,2,5.537619,1.372107,1
2,11,5.832212,1.050102,0
3,5,4.701641,0.657914,0
4,2,3.289836,1.059727,0
5,7,5.590564,0.94597,0
1,2,4.727714,0.987327,0
2,8,4.337568,0.879268,0
3,5,4.048899,0.778266,0
1,2,5.945864,0.952943,0
2,8,3.852648,0.684103,0
3,8,3.339058,0.703723,0
5,7,4.668016,1.116036,0
1,2,5.612044,0.946393,0
2,8,5.015264,0.659771,0
3,7,3.981518,1.076601,0
5,7,4.225795,0.937275,0
2,8,4.533209,0.802688,0
5,7,3.879643,1.000919,1
1,2,4.485791,0.862888,0
2,12,4.290601,1.41482,0
3,10,4.128358,1.248509,1
5,9,4.150492,1.349746,1
1,2,3.64003,0.877624,0
2,8,3.250854,0.744804,0
3,2,3.13997,0.574669,0
1,2,4.984469,0.948031,0
2,8,4.892,0.927931,0
3,7,4.414368,0.888602,1
4,2,2.440765,0.914543,0
5,7,4.977835,0.895193,0
3,5,3.006312,1.157547,0
4,2,6.408688,1.082591,0
2,8,5.013164,1.147172,0
3,4,3.506631,0.753309,0
4,2,3.513744,0.936264,0
5,7,4.205279,0.975531,0
2,8,4.629398,0.871072,0
1,2,5.306196,0.84324,0
2,8,3.733265,0.692299,0
5,7,4.985496,0.962663,1
2,8,3.260765,0.779124,0
3,3,4.067144,0.697484,0
4,2,3.791195,0.984277,0
5,7,6.652536,1.20785,0
1,2,4.096242,0.810493,0
2,8,3.18945,1.090825,0
3,5,3.7363,0.637061,0
4,2,3.996101,1.009427,0
5,7,3.730318,0.863893,0
5,7,5.149257,0.951187,2
2,10,4.04139,1.289576,0
3,7,3.437098,1.059196,0
5,7,5.123771,1.039523,0
3,6,3.295283,0.940815,0
2,8,4.702139,0.894379,0
3,4,4.769537,1.228642,1
4,2,3.006776,0.850525,0
5,7,3.703772,0.990834,0
1,2,4.426246,0.895635,0
2,8,3.059064,0.758891,0
3,7,3.351255,0.848047,0
4,2,3.523456,0.924832,0
1,2,4.660529,0.825229,0
2,8,3.968782,0.680261,0
3,3,3.815871,0.578773,0
4,2,2.739084,1.000282,0
5,7,4.289719,1.110471,1
1,2,2.488381,0.998789,0
2,9,3.687866,0.944067,1
3,5,3.541463,0.794685,0
5,8,3.781682,2.097479,0
2,10,4.093473,1.284198,0
3,5,3.879328,0.894677,1
2,8,3.890653,0.69153,0
3,4,4.0526,0.612761,0
5,7,4.804256,0.909105,0
2,8,4.543385,1.004,2
3,8,4.473364,1.30302,2
4,2,3.152967,1.091736,0
5,7,4.429462,1.013092,2
2,8,3.485899,0.919479,0
3,7,3.585223,0.983833,1
5,7,3.652439,0.876761,1
