@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1044 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.04,0,0,0.020408,0.061224,0,0,0,0.062758,0.054507,0.045923,0
0,0,0.011364,0.015152,0.011364,0.011364,0,0,0.378809,0.396925,0.455884,0
0,0,0,0,0,0,0,0,0.729549,0.790409,0.927351,0
0.011494,0,0.011628,0.023256,0,0.011628,0,0,0.412213,0.431853,0.498432,0
0.003135,0,0,0.006289,0.006289,0.006289,0,0,0.229597,0.243708,0.267316,1
0,0,0,0,0.016949,0,0,0,0.106713,0.110507,0.112099,0
0.016304,0,0.002725,0.00545,0.010899,0.00545,0.002725,0,0.221371,0.237266,0.266847,1
0.008282,0,0,0,0.004149,0,0,0,0.637507,0.691245,0.808664,0
0,0,0,0.026667,0.013333,0,0,0,0.523380,0.554102,0.645113,0
0.014925,0,0,0.008306,0.004983,0,0,0,0.503434,0.541013,0.627362,0
0,0,0,0.026316,0.026316,0,0,0,0.154491,0.148505,0.153836,0
0,0,0.002,0.006,0.018,0.002,0,0,0.493196,0.528603,0.611973,0
0.023897,0,0.001842,0.003683,0.003683,0.001842,0,0,0.592571,0.641626,0.749662,1
0,0,0.014085,0.028169,0.014085,0,0,0,0.420287,0.438162,0.505365,0
0,0,0,0.004115,0.041152,0,0,0,0.211763,0.209916,0.225521,0
0,0,0,0.020408,0.020408,0,0,0,0.323849,0.333300,0.376514,0
0,0,0,0.014925,0.029851,0.007463,0,0,0.333847,0.352387,0.402793,0
0.005362,0,0,0.002688,0.002688,0.005376,0,0,0.682382,0.736658,0.862425,0
0,0,0,0.0375,0,0.0125,0,0,0.507121,0.535855,0.622332,0
0,0,0,0.011538,0.026923,0,0,0,0.233557,0.236995,0.257556,0
0,0,0,0,0.057971,0,0,0,0.376844,0.402261,0.457462,1
0.002558,0,0.002564,0.005128,0.007692,0.002564,0,0,0.475852,0.510330,0.594152,2
0.001261,0,0.002525,0,0.006313,0.002525,0,0,0.735351,0.795522,0.932412,2
0,0,0,0.010638,0,0,0,0,0.274329,0.298926,0.340361,0
0,0,0,0.006897,0.013793,0,0,0,0.250521,0.264890,0.293581,2
0,0,0,0.015873,0.015873,0,0,0,0.380515,0.397879,0.453008,0
0,0,0,0.014006,0.008403,0,0,0,0.404316,0.429933,0.494356,0
0.006678,0.001672,0.001672,0,0.001672,0.001672,0,0,0.632970,0.683449,0.799807,1
0,0,0,0,0,0,0,0,0.555898,0.589247,0.685836,0
0,0,0,0.007968,0.01992,0,0,0,0.173985,0.174316,0.184254,1
