@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1044 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0.014286,0.042857,0,0,0,0,0.402836,0.414716,0.490629,0
0,0.005882,0,0.00295,0.00295,0.00885,0,0.00295,0,0,0.392330,0.414194,0.501816,0
0,0.008389,0,0.001681,0,0.001681,0.008403,0,0,0,0.729752,0.774186,0.952322,0
0,0.012195,0,0,0.012346,0,0,0,0,0,0.495211,0.517070,0.628071,0
0,0.003175,0,0,0.003185,0.031847,0,0,0,0,0.272015,0.278407,0.318719,0
0,0,0,0,0,0.04,0,0,0,0,0.081338,0.085732,0.077637,0
0,0.018519,0,0,0.018587,0.003717,0,0.007435,0,0,0.296883,0.310167,0.371042,0
0,0.018229,0,0,0,0.002611,0.002611,0.002611,0,0,0.698823,0.739806,0.908021,0
0,0,0,0,0.051282,0,0,0,0,0,0.485604,0.503517,0.611072,0
0.01087,0.003623,0,0,0.007273,0.021818,0,0,0,0,0.129046,0.129837,0.133902,1
0,0.018519,0,0,0.037736,0.018868,0,0,0,0,0.330361,0.338495,0.398071,0
0,0.007273,0,0,0,0.007299,0,0,0,0,0.419832,0.443313,0.537970,0
0,0.013825,0,0,0,0.002309,0.006928,0,0,0,0.738258,0.783471,0.963952,1
0,0.024096,0,0.012195,0.012195,0.012195,0.012195,0.012195,0,0,0.565657,0.591685,0.718109,0
0,0.003876,0,0.003891,0.007782,0.023346,0,0,0,0,0.213019,0.213226,0.239218,0
0,0.065217,0,0.022222,0.044444,0,0.022222,0.022222,0,0,0.278499,0.265857,0.305542,0
0.013158,0.016447,0,0.006601,0.0033,0.009901,0.0033,0.006601,0,0,0.399211,0.421520,0.510753,0
0.002358,0.009434,0,0.004728,0,0,0.004728,0.004728,0,0,0.675676,0.718734,0.884860,0
0,0.046512,0,0.011765,0,0,0,0.023529,0,0,0.396047,0.415771,0.499633,0
0.008646,0.005764,0,0,0.00289,0.023121,0.00289,0,0,0,0.191945,0.196668,0.220518,0
0,0,0,0,0.020833,0.041667,0,0,0,0,0.115056,0.111048,0.111714,0
0,0.004706,0,0,0.009434,0.014151,0.004717,0,0,0,0.520263,0.551339,0.672620,0
0,0.007752,0,0.002591,0,0,0.002591,0.002591,0,0,0.691063,0.735190,0.904238,0
0,0.022727,0,0.011494,0.034483,0,0.011494,0.011494,0,0,0.333404,0.346820,0.417421,0
0.004032,0.020161,0,0,0.004049,0.024291,0,0.004049,0,0,0.193044,0.197224,0.219763,0
0,0.014706,0,0,0.014925,0.044776,0,0,0,0,0.421700,0.440141,0.521824,1
0,0.006849,0,0,0.001959,0.002938,0.001959,0.000979,0,0,0.676290,0.718257,0.882975,2
0,0,0,0,0.001553,0.001553,0,0,0,0,0.746146,0.793199,0.975953,2
0,0.04878,0,0.012346,0,0,0.037037,0.012346,0,0,0.464686,0.477234,0.575324,0
0,0.010989,0,0,0.007353,0.029412,0,0,0,0,0.253064,0.258020,0.296251,2
0,0.074074,0,0,0.037736,0,0.018868,0.018868,0,0,0.330543,0.326222,0.385143,0
0,0.019881,0,0.001992,0.005976,0.007968,0.007968,0.003984,0,0,0.538643,0.571334,0.698499,0
0.00155,0.004651,0.001553,0,0.001553,0.001553,0.004658,0,0,0,0.679382,0.720990,0.886712,0
0,0.0375,0,0,0.025316,0,0.025316,0,0,0,0.542632,0.565608,0.687277,0
0,0.006711,0,0,0.003367,0.030303,0,0,0,0,0.214649,0.217785,0.246204,0
0,0.019231,0,0,0.078431,0.019608,0,0,0,0,0.390590,0.397173,0.475986,0
0,0.005935,0,0,0.008929,0.008929,0.002976,0,0,0,0.457357,0.481736,0.583816,0
0,0.001748,0,0,0,0.003503,0.001751,0,0,0,0.669969,0.712714,0.876524,0
0,0,0,0,0.012346,0,0,0,0,0,0.554915,0.576786,0.700997,0
0,0.013575,0,0,0.004545,0.018182,0.004545,0,0,0,0.190559,0.188104,0.208439,0
0,0.033898,0,0,0.017241,0,0,0.017241,0,0,0.353681,0.363383,0.426375,0
0.002865,0.011461,0,0,0.011494,0,0.002874,0.002874,0,0,0.369941,0.389799,0.472377,0
0.020053,0.004011,0,0,0.001339,0.001339,0.001339,0,0,0,0.690500,0.734840,0.905014,1
0.013514,0,0,0,0.013699,0.013699,0,0,0,0,0.204960,0.211941,0.245881,0
0,0.010563,0,0.003534,0.003534,0.028269,0,0,0,0,0.237202,0.241216,0.273051,0
0,0,0,0,0,0,0,0,0,0,0.045569,0.061938,0.049920,0
0.010135,0,0,0,0,0,0,0,0,0,0.037766,0.051657,0.041117,0
0.042636,0,0,0,0,0,0,0,0,0,0.019856,0.026156,0.018754,0
0,0,0,0,0,0,0,0,0,0,0.033730,0.045068,0.036206,0
0,0.016447,0,0.006601,0.016502,0.023102,0.006601,0.0033,0,0,0.225734,0.225885,0.256752,0
0.04,0,0,0,0.020408,0.061224,0,0,0,0,0.062980,0.055884,0.044800,0
0,0.033962,0,0.011364,0.015152,0.011364,0.011364,0.011364,0,0,0.377009,0.389569,0.466102,0
0,0.005682,0,0,0,0,0,0,0,0,0.725528,0.773010,0.952338,0
0.011494,0.045977,0,0.011628,0.023256,0,0.011628,0.023256,0,0,0.410492,0.424063,0.510259,0
0.003135,0.009404,0,0,0.006289,0.006289,0.006289,0,0,0,0.228978,0.240480,0.273717,1
0,0,0,0,0,0.016949,0,0,0,0,0.106323,0.109947,0.114396,0
0.016304,0.008152,0,0.002725,0.00545,0.010899,0.00545,0,0.002725,0,0.220512,0.233378,0.273551,1
0.008282,0.004141,0,0,0,0.004149,0,0.002075,0,0,0.634080,0.676145,0.830774,0
0,0,0,0,0.026667,0.013333,0,0,0,0,0.520701,0.542827,0.660520,0
0.014925,0.004975,0,0,0.008306,0.004983,0,0,0,0,0.500861,0.529878,0.643616,0
0,0,0,0,0.026316,0.026316,0,0,0,0,0.154031,0.147756,0.155379,0
0,0.005988,0,0.002,0.006,0.018,0.002,0,0,0,0.490662,0.517806,0.627648,0
0.023897,0.009191,0,0.001842,0.003683,0.003683,0.001842,0.001842,0,0,0.589471,0.627841,0.770037,1
0,0.027778,0,0.014085,0.028169,0.014085,0,0.014085,0,0,0.418226,0.430086,0.516226,0
0,0.004098,0,0,0.004115,0.041152,0,0,0,0,0.211035,0.207741,0.229328,0
0,0.02,0,0,0.020408,0.020408,0,0,0,0,0.322314,0.328332,0.383905,0
0,0.011152,0,0,0.014925,0.029851,0.007463,0,0,0,0.332181,0.345881,0.411897,0
0.005362,0.010724,0,0,0.002688,0.002688,0.005376,0,0,0,0.678706,0.720705,0.885610,0
0,0.012346,0,0,0.0375,0,0.0125,0,0,0,0.504523,0.525227,0.637166,0
0,0.015326,0,0,0.011538,0.026923,0,0.007692,0,0,0.232665,0.233996,0.262313,0
0,0.014286,0,0,0,0.057971,0,0,0,0,0.374974,0.394583,0.469433,1
0.002558,0.023018,0,0.002564,0.005128,0.007692,0.002564,0.005128,0,0,0.473324,0.499698,0.608858,2
0.001261,0.008827,0,0.002525,0,0.006313,0.002525,0.002525,0,0,0.731316,0.778090,0.957459,2
0,0.010526,0,0,0.010638,0,0,0,0,0,0.273309,0.293970,0.349992,0
0,0.003436,0,0,0.006897,0.013793,0,0,0,0,0.249777,0.261554,0.300445,2
0,0.015625,0,0,0.015873,0.015873,0,0,0,0,0.378614,0.391113,0.462961,0
0,0.00838,0,0,0.014006,0.008403,0,0.002801,0,0,0.402364,0.421722,0.506716,0
0.006678,0.003339,0.001672,0.001672,0,0.001672,0.001672,0,0,0,0.629571,0.668655,0.821278,1
0,0,0,0,0,0,0,0,0,0,0.553048,0.577321,0.702494,0
0,0.015873,0,0,0.007968,0.01992,0,0.003984,0,0,0.173540,0.173033,0.187015,1
