@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1361 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.016304,0,0.002725,0.00545,0.00545,0.00545,0.002725,0,0.220513,0.235797,0.263532,1
0.008282,0,0,0,0,0.008299,0,0,0.633954,0.686192,0.796416,0
0,0,0,0.026667,0,0.013333,0,0,0.520365,0.550162,0.635637,0
0.014925,0,0,0.008306,0,0.004983,0,0,0.500718,0.537033,0.618088,0
0,0,0,0.026316,0,0,0,0,0.153828,0.146992,0.151767,0
0,0,0.002,0.006,0.002,0.008,0,0,0.490516,0.524549,0.602800,0
0.023897,0,0.001842,0.003683,0.001842,0.001842,0,0,0.589342,0.637098,0.738515,1
0,0,0.014085,0.028169,0,0,0,0,0.417871,0.435056,0.498208,0
0,0,0,0.004115,0,0.00823,0,0,0.210768,0.207992,0.222236,0
0,0,0,0.020408,0,0,0,0,0.322012,0.330847,0.371069,0
0,0,0,0.014925,0.007463,0.003731,0,0,0.332065,0.349421,0.396855,0
0.005362,0,0,0.002688,0.005376,0.002688,0,0,0.678494,0.731318,0.849336,0
0,0,0,0.0375,0.0125,0,0,0,0.504189,0.532058,0.613208,0
0,0,0,0.011538,0,0.003846,0,0,0.232455,0.234899,0.253920,0
0,0,0,0,0,0,0,0,0.374892,0.398748,0.450318,1
0.002558,0,0.002564,0.005128,0.002564,0.005128,0,0,0.473191,0.506435,0.585252,2
0.001261,0,0.002525,0,0.002525,0.001263,0,0,0.731123,0.789631,0.918149,2
0,0,0,0.010638,0,0,0,0,0.273384,0.297767,0.336392,0
0,0,0,0.006897,0,0,0,0,0.249731,0.263682,0.290503,2
0,0,0,0.015873,0,0,0,0,0.378361,0.394773,0.446213,0
0,0,0,0.014006,0,0.005602,0,0,0.402206,0.426824,0.487159,0
0.006678,0.001672,0.001672,0,0.001672,0.005017,0,0,0.629382,0.678533,0.787666,1
0,0,0,0,0,0,0,0,0.552687,0.585135,0.675759,0
0,0,0,0.007968,0,0.007968,0,0,0.173362,0.173302,0.182260,1
