@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.011494,0,0.011628,0.011628,0,0,0.410787,0.422953,0.494728,0
0.003135,0,0,0.006289,0,0,0.229113,0.240006,0.266015,1
0,0,0,0,0,0,0.106304,0.109764,0.111762,0
0.016304,0,0.002725,0.00545,0.002725,0,0.220729,0.232813,0.264917,1
0.008282,0,0,0,0,0,0.634935,0.674221,0.801194,0
0,0,0,0,0,0,0.521155,0.541310,0.639581,0
0.014925,0,0,0,0,0,0.501411,0.528430,0.621884,0
0,0,0,0,0,0,0.153757,0.147449,0.153430,0
0,0,0.002,0.002,0,0,0.491150,0.516376,0.606637,0
0.023897,0,0.001842,0.001842,0,0,0.590264,0.626067,0.742872,1
0,0,0.014085,0,0,0,0.418468,0.428954,0.501414,0
0,0,0,0,0,0,0.210767,0.207245,0.224520,0
0,0,0,0,0,0,0.322382,0.327573,0.374164,0
0,0,0,0.007463,0,0,0.332383,0.344961,0.399468,0
0.005362,0,0,0.005376,0,0,0.679562,0.718654,0.854529,0
0,0,0,0.0125,0,0,0.504940,0.523797,0.617102,0
0,0,0,0,0,0,0.232522,0.233485,0.256227,0
0,0,0,0,0,0,0.375195,0.393491,0.453630,1
0.002558,0,0.002564,0.002564,0,0,0.473845,0.498323,0.588823,2
0.001261,0,0.002525,0.002525,0,0,0.732275,0.775876,0.923796,2
0,0,0,0,0,0,0.273785,0.293255,0.337942,0
0,0,0,0,0,0,0.249947,0.261006,0.292158,2
0,0,0,0,0,0,0.378809,0.390141,0.449722,0
0,0,0,0,0,0,0.402700,0.420576,0.490284,0
0.006678,0.001672,0.001672,0.001672,0,0,0.630375,0.666757,0.792478,1
0,0,0,0,0,0,0.553549,0.575721,0.680052,0
0,0,0,0,0,0,0.173428,0.172773,0.183875,1
