@relation rabc_features-weka.filters.unsupervised.attribute.Remove-R1

@attribute psy_feature1 numeric
@attribute psy_feature2 numeric
@attribute psy_feature3 numeric
@attribute psy_feature4 numeric
@attribute psy_feature5 numeric
@attribute psy_feature6 numeric
@attribute psy_feature7 numeric
@attribute psy_feature8 numeric
@attribute psy_feature9 numeric
@attribute psy_feature10 numeric
@attribute psy_feature11 numeric
@attribute psy_feature12 numeric
@attribute psy_feature13 numeric
@attribute psy_feature14 numeric
@attribute psy_feature15 numeric
@attribute psy_feature16 numeric
@attribute psy_feature17 numeric
@attribute psy_feature18 numeric
@attribute child_feature1 numeric
@attribute child_feature2 numeric
@attribute child_feature3 numeric
@attribute child_feature4 numeric
@attribute child_feature5 numeric
@attribute child_feature6 numeric
@attribute child_feature7 numeric
@attribute child_feature8 numeric
@attribute child_feature9 numeric
@attribute child_feature10 numeric
@attribute child_feature11 numeric
@attribute child_feature12 numeric
@attribute child_feature13 numeric
@attribute child_feature14 numeric
@attribute child_feature15 numeric
@attribute child_feature16 numeric
@attribute child_feature17 numeric
@attribute child_feature18 numeric
@attribute joint_feature1 numeric
@attribute joint_feature2 numeric
@attribute class {0,1,2}

@data
2,0.3452,0.580756,0.791969,3.289836,1.019006,-0.00138,0.732789,3.238752,0.245511,-0.504583,0.079824,1.451235,-0.528103,-0.006852,0.308378,2.390551,-0.190384,3,0.323625,0.525545,0.838594,4.451236,0.512694,0.188684,1.092087,3.366075,0.372666,-0.393224,0.605238,3.540081,-0.623933,-0.093137,0.076912,1.311314,-0.151281,1.055134,1,0
7,0.793015,-0.175241,1.021506,5.590564,-0.300949,-0.328696,0.668172,3.681886,-0.132243,-0.416747,0.593553,7.610373,-0.695364,-0.532506,0.73137,7.35979,-0.611785,1,0.018382,-0.118265,0.151082,1.665311,-0.263845,0.194165,0.602829,2.90632,0.318272,0.197571,0.134408,1.203701,0.178534,-0.038298,0.001693,0.129553,-0.022397,0.944921,1,0
2,0.52073,0.190753,0.268955,4.727714,0.190984,-0.505621,1.952367,9.983906,-0.140019,-0.938286,0.050523,0.772772,-1.077558,-1.168042,0.121177,1.295624,-1.198766,1,0.054726,0.290427,0.00762,0.293362,0.290427,-1.237692,0.091175,1.089222,-1.142659,-0.169834,0.189253,1.397095,-0.292002,-0.301985,0.042886,0.810253,-0.363124,0.986575,0,0
8,0.352753,0.035214,0.848513,4.337568,-0.101375,-0.283471,1.271948,5.762357,-0.103666,-0.500101,0.600348,4.48435,-0.755292,-0.754008,0.924335,4.791214,-0.662926,10,0.145063,-0.002357,0.925861,4.21154,0.105683,-0.104015,1.336162,4.753993,-0.306432,-0.50602,0.129123,1.211976,-0.546311,-0.081463,0.08869,1.109181,-0.184896,0.873787,2,0
5,0.092405,0.27005,0.779477,4.048899,0.328368,-0.087734,0.906899,5.095992,-0.319117,0.547553,0.971133,4.451622,0.1711,0.762816,0.333043,2.125544,0.826985,4,0.075105,-0.122129,1.255996,3.808738,0.163704,0.314881,0.444162,3.065733,0.148973,0.694432,1.498024,5.789535,0.295886,0.121446,0.028411,1.328117,0.058243,0.780374,0,0
2,0.572165,0.170231,0.605443,5.945864,0.094911,0.059589,1.240471,7.818984,0.274415,-0.259083,0.262901,1.930503,-0.557169,0.079359,0.504483,2.247615,-0.096406,1,0.053265,-1.05406,0.157464,1.330964,-1.05406,-0.698369,0.149076,1.585902,-0.788993,0.884747,0.893729,3.291919,0.480372,0.086266,0.049611,0.63905,0.024747,0.952217,0,0
8,0.499064,-0.015544,1.177081,3.852648,-0.252091,0.231632,1.215279,4.710292,0.455168,-0.333697,0.328991,2.477868,-0.413981,-0.391618,1.492073,5.710664,-0.380971,1,0.02134,0.573262,0.525341,2.789369,0.68473,0.379817,1.053271,4.045678,0.62859,-0.32596,0.644511,2.121776,-0.595832,-0.030268,0.003203,0.207316,-0.02482,0.679838,0,0
8,0.164956,0.164591,0.74835,3.339058,0.377231,-0.325893,0.627198,4.279715,-0.425897,0.588388,1.479858,6.620494,0.056011,0.468994,0.263274,3.661248,0.394973,1,0.008866,-0.000002,1,3.37411,-0.000002,-0.000002,1,3.445602,-0.060886,0,0,0,0,0,0,0,0,0.705629,0,0
7,0.712683,-0.42141,0.686665,4.668016,-0.535922,0.058919,0.912092,5.650839,0.086943,0.346209,1.726281,4.757825,-0.265956,0.283839,0.591365,4.471174,0.263653,1,0.055157,0.000001,1,4.668016,0.051328,-0.000001,1,5.393845,-0.199015,0,1,3.372005,-0.573593,0,0.002846,0.176464,0.002415,1.114798,2,0
2,0.586505,0.195893,0.741597,5.612044,0.094169,0.092344,1.158076,7.705286,0.335551,-0.404104,0.44114,2.546559,-0.552679,-0.373576,0.426052,2.357519,-0.610387,1,0.273356,-0.038566,0.064662,1.144153,0.031111,-0.763839,0.424025,2.852877,-0.856068,-0.913181,0.108191,2.247617,-0.979458,-0.211259,0.005977,0.58823,-0.21802,0.945672,0,0
8,0.52368,0.089418,1.446839,5.015264,-0.017802,0.250474,1.108685,5.849102,0.497342,-0.469086,0.457044,3.625294,-0.583553,-0.51196,1.181275,4.590355,-0.391342,2,0.071817,0.387009,0.693925,3.226729,0.047697,-0.056437,1.467711,4.896915,-0.428595,-0.769157,0.606552,2.550834,-0.325433,-0.054535,0.128687,1.087719,0.081649,0.655658,1,0
7,0.123685,-0.026185,0.685026,3.981518,-0.065711,-0.251778,0.88805,4.121125,-0.190327,0.40209,0.346584,2.645569,0.175518,0.776878,0.704106,3.299289,0.839394,2,0.0395,0.785988,0.409772,3.043701,0.708244,0.348803,1.198948,5.32898,0.289793,0.93518,0.901294,3.082485,1.073719,0.029279,0.00931,0.362189,0.082438,1.079517,0,0
7,0.787013,-0.231659,0.698475,4.225795,-0.32539,-0.081242,0.92077,4.728323,0.04703,0.164464,1.581366,5.121863,-0.365307,0.136969,0.579189,4.021704,0.21691,1,0.022263,-1.750051,0.277593,1.594997,-1.474093,0.696851,0.207369,1.418631,0.77518,-0.784157,0.044707,0.749206,-0.748305,-0.019367,0.001247,0.143431,-0.02345,0.936236,1,0
8,0.506063,0.000845,1.226387,4.533209,0.074959,0.301164,1.019797,4.575583,0.469089,-0.257418,0.595891,4.422719,-0.450909,0.072239,1.042213,4.872974,0.054831,3,0.136567,0.025804,1.291136,3.486216,-0.231091,0.164596,0.908136,3.585944,0.221875,-0.183032,0.803087,3.100213,-0.028246,-0.045163,0.201569,1.414806,0.044672,0.797683,3,0
7,0.682766,-0.336765,0.737232,3.879643,-0.406647,-0.048825,0.830081,4.391612,0.160024,0.189282,1.672932,4.800355,-0.532861,-0.203186,0.72837,3.896352,-0.188262,1,0.022238,-0.300139,0.372086,2.124347,-0.344593,0.475234,0.831535,3.109191,0.553641,1.011705,0.246691,1.953533,0.961336,0.291207,0.007524,0.396325,0.291076,0.99981,2,1
2,0.605313,-0.124299,0.817361,4.485791,0.116323,0.028521,1.545251,11.095204,0.133575,-0.39282,1.029767,3.302897,-0.836572,0.456425,0.126395,1.369057,0.278696,2,0.309298,-0.070776,0.635123,3.21912,0.194521,0.05922,0.649996,3.714851,0.246176,-0.724348,0.047589,0.717163,-0.791237,0.177044,0.014973,0.457975,0.196892,0.86223,1,0
12,0.312455,-0.018871,1.163232,4.290601,-0.097184,0.135365,0.843592,5.374183,0.198623,-0.549707,0.566563,3.603326,-0.72221,-0.469298,1.282225,5.653383,-0.409931,5,0.062817,0.41532,0.620065,3.659761,0.512953,0.767733,1.026834,4.410291,0.903574,-0.606293,0.143367,1.874516,-0.637912,-0.210171,0.020992,0.548621,-0.238818,1.406,3,0
10,0.138217,-0.063721,0.946575,4.128358,0.139157,-0.315735,1.142106,5.832157,-0.48387,0.232682,0.995345,5.706324,-0.089586,0.358699,0.365755,5.950368,0.396557,20,0.153077,-0.091043,1.187505,3.729942,0.136857,-0.149376,0.938873,5.237328,-0.309591,0.446107,1.405273,5.186782,0.047673,0.014511,0.041954,1.132605,-0.010703,1.25189,4,1
9,0.658335,-0.076758,0.794209,4.150492,-0.107066,0.096144,0.931621,6.179526,0.094782,0.246313,0.923825,4.060775,-0.041481,0.179987,0.685841,5.170097,0.036455,3,0.208451,-0.01684,0.954777,3.777245,-0.073428,-0.018081,0.882877,5.142752,-0.144723,-0.093773,0.521607,2.884631,-0.34534,0.033441,0.059341,1.164857,-0.015342,1.348249,3,1
2,0.597015,0.444226,0.464942,3.64003,0.39624,-0.386664,1.693258,11.767078,-0.263608,-0.870124,0.086013,1.131215,-0.972884,0.093512,0.150547,1.168362,0.092141,1,0.083955,1.790805,0.100839,1.237977,1.855208,0.30355,1.017315,3.678573,0.143266,1.979031,0.025617,0.33012,1.854318,-0.353655,0.000087,0.019215,-0.346396,0.876955,0,0
8,0.429849,0.029938,1.208581,3.250854,0.000276,0.178655,0.976808,5.234331,-0.045962,0.00603,1.560637,5.665446,-0.333569,-0.230063,1.428926,6.938546,-0.321329,2,0.086314,-0.084109,0.764303,3.009666,-0.251295,-0.104172,0.778372,4.797788,-0.180668,-0.0861,0.985725,3.023509,-0.535639,-0.002523,0.027708,1.173839,0.084533,0.740161,0,0
2,0.06,0.07154,0.675009,3.13997,0.253126,-0.228954,0.583606,3.899009,-0.318949,-0.152362,0.086031,1.341718,-0.233628,0.542635,0.283809,1.758346,0.408225,2,0.050286,-0.337926,0.621785,2.275724,-0.579218,0.070953,1.267575,6.285612,-0.095173,-0.397942,0.077176,1.081867,-0.420939,0.097879,0.032835,1.240986,0.098913,0.576225,0,0
2,0.637306,0.061697,0.537391,4.984469,-0.008326,-0.221928,2.078143,12.563206,-0.092923,-0.631638,0.042796,0.969011,-0.595774,-0.21698,0.325184,2.230125,0.002455,2,0.262522,0.524897,0.592966,3.178497,0.751641,0.902437,1.428942,4.769607,1.031928,-0.475627,0.031779,0.989072,-0.428594,-0.110297,0.013669,0.362864,-0.194965,0.947308,1,0
8,0.379244,0.127284,1.045695,4.892,0.025334,0.12682,1.021841,5.685068,0.152469,-0.092966,1.222606,4.991983,-0.553953,-0.21972,0.74593,6.306432,-0.050508,13,0.482473,-0.161063,0.852782,4.716215,-0.138692,-0.116121,0.979682,5.216946,-0.207405,-0.206035,0.585769,4.989638,-0.361889,-0.025589,0.025133,1.086024,-0.005935,0.922147,8,0
7,0.156504,0.166968,0.62182,4.414368,0.082717,-0.00164,1.20524,6.072367,-0.108729,-0.015687,0.23384,2.24153,-0.037763,0.634528,0.325129,3.341934,0.669555,6,0.198448,0.238605,1.259791,4.691589,0.387949,0.204312,1.146081,5.445106,0.17069,-0.034588,0.752577,8.370884,-0.1635,-0.038906,0.025246,0.80427,-0.021048,0.891009,1,1
2,0.43375,0.883029,0.441139,2.440765,1.071648,0.082554,0.991611,4.298194,0.089397,-0.359347,0.207822,1.611594,-0.458248,-0.590524,1.270113,4.223052,-0.043994,1,0.035,-0.403078,0.00044,0.075976,-0.404755,-0.417517,0.268857,1.706232,-0.525068,0.1691,0.001179,0.128234,0.151048,0.026949,0.000684,0.10893,0.027815,0.910579,0,0
7,0.815074,-0.114208,1.114067,4.977835,-0.174397,0.112602,0.751052,5.548171,0.166314,0.028534,1.149777,4.752582,-0.393692,-0.167155,0.666989,5.643317,-0.060947,7,0.266123,0.077237,1.199705,4.749806,0.097308,0.400632,0.628869,5.38229,0.50392,0.006227,0.384482,2.095452,-0.225029,0.000313,0.029232,0.658173,-0.047392,0.894201,7,0
5,0.07078,0.104985,0.425826,3.006312,0.048434,-0.05477,0.969722,3.930395,-0.007045,0.016655,0.211089,2.338004,0.077162,0.130672,0.402022,4.097183,0.19231,12,0.195603,-0.116371,0.777131,5.068589,-0.132197,-0.038026,0.983164,5.272048,-0.296721,0.017955,1.080208,10.878497,-0.210702,0.018651,0.04332,1.55322,-0.023759,1.160682,1,0
2,0.372756,1.537946,1.059437,6.408688,1.472718,0.731209,1.031746,5.576782,0.860314,-0.030565,0.226659,1.723407,-0.207961,-0.747502,0.095578,1.360215,-0.842939,2,0.123548,1.371588,1.585947,4.528057,1.139261,0.448199,0.980507,5.007122,0.119388,-0.186917,0.126718,1.35382,-0.201594,-0.193687,0.058118,1.211397,-0.332484,1.077898,1,0
8,0.315026,-0.176794,1.119157,5.013164,-0.326608,-0.064726,0.873409,4.708788,0.141346,-0.329608,0.12818,2.392995,-0.364184,0.009653,0.962868,5.077307,-0.071214,5,0.077026,-0.478254,0.385623,2.532319,-0.420619,-0.598175,0.544271,2.882438,-0.586722,-0.479048,0.144707,1.281399,-0.350575,-0.013133,0.058265,0.905478,0.047124,1.140021,2,0
4,0.111595,-0.030753,0.594575,3.506631,0.006183,-0.358581,0.984765,4.002655,-0.210645,-0.173841,0.168877,1.960972,-0.223309,0.271033,0.753795,3.778077,0.258812,2,0.030078,-0.098988,1.179249,2.385277,0.926767,-1.028905,0.146311,1.619466,-1.091716,0,0,0,0,0,0,0,0,0.755349,0,0
2,0.431013,1.270495,0.693206,3.513744,1.555556,0.237933,0.705741,3.719004,0.453671,-0.15933,0.196953,1.805265,-0.236189,-0.443983,0.535152,2.904467,-0.231803,1,0.084249,1.210488,0.029065,0.836384,1.257664,0.277069,0.229494,2.152717,0.33276,-0.482907,0.036484,0.717916,-0.418658,-0.036743,0.000917,0.110311,-0.047392,0.932206,1,0
7,0.791087,-0.171456,0.695453,4.205279,-0.189158,0.00367,0.795964,4.845197,0.114308,0.006591,0.866973,5.353966,-0.423754,-0.194332,0.568917,5.076983,-0.137635,3,0.188592,0.179838,1.105371,4.000237,0.425806,0.622384,0.713515,4.404966,0.64506,0.375411,1.362459,4.22834,0.145932,0.013358,0.054144,0.869778,0.044555,0.97445,3,0
8,0.443987,0.111768,1.514277,4.629398,-0.166204,0.246558,1.089652,4.460913,0.387889,-0.47269,0.794812,4.257516,-0.652767,-0.46189,1.467742,5.678067,-0.505351,4,0.098206,0.000001,1,4.40989,-0.110012,0.000001,1,4.088672,-0.114448,0,1,3.993108,-0.113731,0,0.03658,0.762387,-0.055346,0.865642,2,0
2,0.667961,-0.285313,0.83057,5.306196,-0.021485,-0.120233,0.94734,6.839314,0.045531,-0.500909,0.048919,0.800482,-0.492215,0.015683,0.293028,1.97545,0.139034,2,0.335922,0.438672,1.182699,4.255432,0.207648,-0.508596,0.702057,2.875515,-0.128271,-0.662625,0.03086,0.600373,-0.621468,-0.032884,0.015282,0.44543,-0.014272,0.842597,1,0
8,0.486866,0.007947,1.375324,3.733265,-0.393324,-0.141129,1.146952,4.181778,0.070561,-0.418902,0.221386,2.331591,-0.583888,-0.281833,1.062381,4.444042,-0.191252,3,0.118757,0.255641,0.600577,3.163649,0.011891,-0.58215,0.733503,3.377876,-0.571794,0.356187,0.94766,3.241638,0.575531,0.061122,0.009244,0.548853,0.031816,0.687983,0,0
7,0.801662,-0.137315,0.771531,4.985496,-0.101661,0.09905,0.884599,4.992962,0.224248,0.123428,1.443874,4.569152,-0.561557,-0.088567,0.578091,3.683608,-0.097756,4,0.276373,-0.174366,1.052149,4.985496,0.183096,0.369658,0.867663,4.634856,0.495871,-0.025927,1.134506,4.31313,-0.374201,-0.025439,0.128004,1.29924,-0.143396,0.961596,5,1
8,0.459566,-0.072206,0.809,3.260765,-0.123436,0.019008,0.902672,4.016983,0.282715,-0.406249,0.503315,3.205593,-0.555319,-0.456137,1.289614,5.5857,-0.638868,1,0.03879,0.859157,0.42883,1.893243,1.227053,0.313578,0.374359,2.345549,0.434963,-0.379112,0.013857,0.405607,-0.404523,-0.264074,0.000726,0.105796,-0.262421,0.774267,1,0
3,0.070857,0.943991,0.920595,4.067144,0.945531,-0.283529,1.304691,4.159642,-0.399879,0.300807,0.464693,3.721652,0.027131,0.131646,0.930434,4.338372,0.087409,5,0.10193,-0.184747,1.839435,5.906128,-0.510352,-0.403963,0.757718,4.086608,-0.395121,0.518911,3.162165,9.542836,-0.305703,0.126135,0.014077,0.959194,0.146015,0.699373,0,0
2,0.429733,1.121968,0.94678,3.791195,0.85866,0.467264,1.241179,4.104468,0.800345,0.061197,0.208176,2.967339,-0.035789,0.275372,0.385165,4.182041,0.085456,1,0.231127,0.665043,1.15128,3.963553,0.520348,0.565319,1.01299,3.786639,0.74169,-0.116199,0.031648,1.117264,-0.102161,0.075883,0.002731,0.286635,0.079998,0.980011,1,0
7,0.635762,-0.29501,0.778861,6.652536,-0.378958,0.007041,0.943723,5.20739,0.090806,0.219312,1.460035,5.029692,-0.196526,0.226135,0.443742,3.866051,0.183703,4,0.222574,-0.001546,0.56306,3.138768,-0.039016,0.187918,1.092908,4.83558,0.265552,-0.196658,0.196264,1.967565,-0.279891,-0.083405,0.023792,1.278103,-0.069407,1.206511,2,0
2,0.733333,-0.154288,0.766035,4.096242,0.080045,-0.131699,2.02575,13.56284,-0.082815,-0.176758,0.49475,2.201681,-0.542579,0.54943,0.448975,3.095881,0.518256,1,0.092929,0.489358,0.366383,2.156182,0.563056,-1.252263,0.143396,1.669051,-1.222087,0.859247,0.410004,1.939991,1.063492,0.468161,0.064464,0.694786,0.453026,0.809875,0,0
8,0.346795,-0.127578,0.728591,3.18945,-0.077292,0.090358,0.944204,5.260582,0.12806,-0.486887,0.894006,3.697485,-0.687926,-0.373039,0.907221,5.241145,-0.142288,2,0.023714,-0.407547,0.729864,2.121679,-1.035058,-0.475085,0.809922,3.265198,-0.725358,-0.097915,0.363149,1.839634,0.093314,0.340288,0.004823,0.338004,0.353216,1.084025,1,0
5,0.119845,0.306951,1.093559,3.7363,0.575633,-0.431224,0.583789,4.105,-0.500994,0.099085,1.131242,4.225155,-0.365636,-0.031605,1.555773,5.362274,0.00753,2,0.037887,-0.881992,0.131366,1.266296,-1.059849,-0.696102,0.649604,4.626471,-0.759389,1.228674,2.958789,4.226669,0.244397,-0.511826,0.068315,0.927059,-0.383716,0.638787,0,0
2,0.335221,0.830764,0.653654,3.996101,0.905985,0.219671,0.901254,4.154246,0.213502,-0.779342,0.111762,1.277152,-0.809494,-1.163593,0.417092,2.257099,-1.041195,2,0.286523,0.195523,0.791739,3.463916,0.223008,0.358224,0.541919,3.856108,0.327238,-0.08922,0.394567,2.809994,-0.02383,-0.007145,0.009517,0.335396,0.018498,1.005052,1,0
7,0.720612,-0.041428,1.192027,3.730318,0.067382,0.04386,0.910435,5.47769,-0.137829,0.442416,0.767676,3.548347,0.367415,0.409787,0.524736,4.112375,0.305749,4,0.103462,0.752176,0.759616,3.095421,0.882325,0.552294,1.319091,4.806348,0.314595,-0.579212,0.097526,1.084585,-0.58218,0.014614,0.008592,0.310619,0.050003,0.862935,2,0
7,0.72468,-0.210431,0.96952,5.149257,-0.178654,-0.112605,0.833006,4.759753,0.035214,-0.011403,1.118213,5.483099,-0.304183,-0.114902,0.764089,5.230333,-0.025448,1,0.04351,-0.212901,1.671381,5.371386,0.207503,-0.081948,1.063161,3.896627,-0.125068,-0.000001,1,4.407983,0.184508,0,0.003836,0.237992,-0.026324,0.950132,1,2
10,0.306455,0.051495,0.810003,4.04139,0.178054,0.130771,1.051818,4.680784,0.26757,-0.335444,0.619,3.215189,-0.614801,-0.429682,1.017801,5.037121,-0.253431,5,0.060179,-0.002466,0.777256,3.37102,-0.286333,0.036128,1.111162,3.618723,-0.331572,0.263792,2.410126,4.155415,-0.705975,-0.003315,0.050118,1.141982,0.047024,1.281537,3,0
7,0.106495,0.633367,0.694366,3.437098,0.565342,-0.255922,0.940015,3.869586,-0.224157,0.064697,0.169551,1.717223,0.055249,0.212889,0.711662,3.588483,0.28414,5,0.071617,0.008459,1.069799,5.322338,0.017213,0.114162,0.974341,3.657788,0.272662,-0.069296,0.234869,1.50415,-0.088348,0.028128,0.021866,0.66199,0.041534,1.062065,0,0
7,0.746738,-0.461608,0.795377,5.123771,-0.432126,-0.059398,0.814951,4.762888,0.006884,0.288622,1.577518,5.011344,-0.172778,0.351745,0.910015,5.549932,0.239243,2,0.013048,-1.394995,2.175879,3.728636,-0.666469,-0.923011,0.018346,0.543526,-0.939731,0,0,0,0,0,0,0,0,1.038371,0,0
6,0.13281,0.073973,0.586476,3.295283,-0.193796,-0.304521,0.953716,4.488206,-0.724937,0.701122,1.784536,7.200274,0.208949,-0.145705,0.858906,5.792102,-0.065906,5,0.053752,-0.174247,0.463261,1.976372,-0.298092,-0.31739,0.48536,5.246561,-0.395777,1.813489,1.50035,3.192236,1.549465,0.691779,0.059642,0.59792,0.70248,0.943363,0,0
8,0.408648,-0.007119,1.228673,4.702139,-0.177744,-0.119975,0.981468,4.100174,0.11396,-0.614874,0.296463,3.088536,-0.727622,-0.380601,1.698883,6.413013,-0.257557,3,0.126289,-0.841339,0.371349,3.600874,-0.875988,-0.136233,0.920042,3.497351,0.200912,0.38678,1.510944,5.661327,0.003006,0.105256,0.092811,1.787834,-0.020915,0.888804,0,0
4,0.056795,0.27426,0.974347,4.769537,0.365493,-0.232598,0.715372,3.519229,-0.173775,0.166181,0.27813,2.082848,0.036429,0.543368,0.183886,1.627263,0.374285,9,0.105305,0.28373,0.98634,4.084373,0.568758,0.005413,1.025647,4.277154,-0.044978,-0.29321,0.718353,3.67359,-0.361267,-0.089651,0.087179,2.314971,-0.061642,1.23197,0,1
2,0.392473,1.158726,0.602248,3.006776,1.279981,0.665969,1.147087,4.456692,0.938859,-0.168641,0.196053,1.972448,-0.191595,-0.284366,0.467571,2.971461,-0.145244,2,0.424731,0.647541,0.599766,4.046918,0.903133,0.02288,1.194091,3.673103,-0.145288,0.235206,0.612055,2.814898,-0.036574,0.080635,0.028691,0.600122,0.162243,0.846839,1,0
7,0.753598,-0.253322,0.696985,3.703772,-0.287494,0.062047,0.86376,4.364973,0.123883,0.432797,1.416119,4.724695,0.025369,0.236828,0.564049,4.206622,0.223907,1,0.043524,-0.655684,0.617376,2.530668,-1.128725,0.657698,0.531018,2.601736,0.972982,-0.745114,0.196859,1.646944,-0.902645,-0.162279,0.008871,0.342877,-0.194297,0.989735,1,0
2,0.6234,0.332293,0.872567,4.426246,0.548604,0.396419,1.840223,12.824908,0.494629,-0.191351,0.14136,1.213438,-0.159927,-0.019988,0.024713,0.493121,0.032271,1,0.987203,0.193359,0.836731,3.399389,0.445631,0.31713,0.790086,5.638405,0.317071,0.2971,1.154553,4.785352,-0.04638,-0.008555,0.023953,0.555618,0.033336,0.894953,2,0
8,0.499831,0.344487,0.591652,3.059064,0.477089,0.485411,0.835721,6.263314,0.504019,-0.462736,0.271714,2.295204,-0.630356,0.056566,0.076784,2.602393,0.016218,1,1,-0.028129,0.9212,3.085003,0.090766,0.136475,1.08567,6.492799,-0.011682,-0.37373,0.444672,4.132804,-0.601115,0.032265,0.10234,3.03416,-0.007627,0.75416,8,0
7,0.1394,0.486094,0.773808,3.351255,0.691827,0.052754,0.915689,6.044586,-0.021417,0.205841,1.647929,6.35003,-0.309725,0.017141,0.021101,0.813452,0.05248,1,1,-0.051021,0.987592,3.42454,-0.168151,-0.10263,0.940831,6.606592,-0.234976,0.229393,1.304467,7.056273,-0.218068,-0.004495,0.067662,2.591587,0.031492,0.850344,7,0
2,0.378245,1.276635,0.582311,3.523456,1.346454,0.281747,0.797669,4.510637,0.084504,-0.643356,0.020885,0.520192,-0.65823,-0.00842,0.040832,0.608972,0.071079,2,0.998764,0.865327,0.764955,3.631685,1.188867,-0.045443,0.899388,5.045327,-0.184404,-0.343712,0.234274,3.085239,-0.468758,-0.00999,0.053012,1.415983,0.045363,0.920823,2,0
2,0.714286,0.118405,0.957353,4.660529,0.337714,-0.12655,2.088496,12.631614,-0.159652,-0.186636,0.162932,1.681414,-0.184119,0.059491,0.262192,2.779228,-0.022378,2,0.299603,0.568425,0.474633,2.609412,0.235196,0.11145,1.604515,6.150921,-0.184801,-0.424679,0.195482,2.759762,-0.387015,-0.242321,0.105912,1.021881,-0.108207,0.8246,2,0
8,0.550452,0.149853,0.888994,3.968782,0.32156,0.017147,0.789441,6.283736,-0.033685,-0.355589,0.837622,4.031144,-0.48846,-0.24915,1.012782,6.027007,-0.226842,1,0.015437,0.217759,0.020172,0.480145,0.217759,-1.070016,0.321952,2.164636,-1.144358,0.759474,0.181746,1.814147,0.940211,0.109935,0.010351,0.332416,0.082155,0.67602,1,0
3,0.088794,0.474068,0.657326,3.815871,0.435682,0.038699,1.48013,6.064342,-0.307064,-0.138341,0.256965,1.9789,-0.26089,-0.06843,0.257128,1.92281,-0.111163,2,0.040284,-0.217351,1.779441,3.790463,-0.796613,-0.713625,0.464014,3.780109,-0.748425,2.141194,0.698112,2.668023,1.780516,0.454317,0.064708,1.038994,0.300182,0.580341,0,0
2,0.379429,1.376673,0.336872,2.739084,1.418586,0.632496,1.168273,5.356262,0.553992,-0.664169,0.194877,1.390782,-0.683814,-1.320555,0.812372,3.013557,-1.058796,1,0.216,0.887366,0.686967,2.929945,0.818,0.560505,1.124698,4.528933,0.317876,-0.24329,0.195119,1.56553,-0.287134,-0.090428,0.003872,0.22469,-0.104926,0.995946,1,0
7,0.71093,-0.35679,0.781644,4.289719,-0.35147,-0.010489,0.857041,6.171815,-0.16818,0.268368,1.113411,5.030533,0.029056,0.390352,0.622734,6.225639,0.164265,4,0.233323,-0.388026,0.797499,3.608355,-0.109122,0.088041,0.661486,4.999552,-0.064344,-0.179275,0.490186,2.842272,-0.189424,-0.009246,0.009144,0.635199,-0.016282,1.10924,5,1
2,0.434426,-0.386757,0.301171,2.488381,-0.277286,-0.284585,2.393082,12.242586,-0.155384,-0.380707,0.543641,2.726668,-0.632612,-0.077232,0.087784,0.966736,-0.057708,2,0.367213,-0.477059,0.69794,2.867839,-0.562592,-0.186159,1.02878,5.235629,-0.35084,0.688279,0.718402,3.194945,0.844718,0.019532,0.003065,0.253048,0.036511,0.998028,0,0
9,0.405046,-0.030991,1.001333,3.687866,-0.251441,-0.014781,0.723492,5.422713,-0.065144,-0.263738,0.910831,4.825774,-0.379358,0.00237,0.739141,6.012207,0.031544,7,0.362724,-0.117039,1.098355,3.330006,-0.085487,-0.137516,0.755587,6.361687,-0.162553,-0.129928,0.939644,4.276212,-0.365936,0.093163,0.117149,2.134581,0.015455,0.938182,2,1
5,0.096281,-0.452523,0.51024,3.541463,-0.657419,-0.321789,0.55226,4.000913,-0.282089,0.795235,2.491377,7.571914,0.110273,-0.209841,0.717751,9.271644,-0.280346,8,0.133058,-0.005439,1.045373,3.333693,0.12747,-0.096265,0.940841,5.051187,-0.177091,0.228721,0.774868,3.892346,0.234291,-0.046663,0.044254,1.00003,0.020329,0.796837,1,0
8,0.322832,-0.00911,1.040613,3.781682,-0.143652,0.033954,1.044101,6.281082,-0.124809,0.102677,0.6432,4.65108,0.00107,0.048144,1.340842,9.099303,0.15414,5,0.103631,0.383097,0.654695,3.342962,0.594243,0.362838,1.465125,5.476069,0.169292,-0.35547,0.946019,3.954086,-0.635984,-0.08105,0.010068,0.569641,-0.078799,2.095154,2,0
10,0.385919,-0.173346,0.949292,4.093473,-0.236894,-0.107202,0.92071,5.92988,0.054356,-0.523455,0.926633,6.201395,-0.79375,-0.022184,1.31916,8.178894,0.065347,3,0.037495,-0.016896,0.51413,2.986567,0.132973,-0.517108,0.505192,3.187446,-0.512364,0.169108,0.139617,1.911103,0.233449,0.144665,0.004831,0.28587,0.153587,1.276192,3,0
5,0.122224,0.195403,0.770067,3.879328,0.066356,-0.009466,0.951306,5.379186,-0.01892,0.374247,0.400321,2.262198,0.151399,0.348105,0.301391,3.319897,0.191174,5,0.19967,0.002005,1.091992,4.400198,-0.184379,0.224318,0.914709,5.1136,0.275951,-0.150709,0.388826,2.978901,-0.114024,-0.043487,0.042405,0.997738,-0.05938,0.8971,2,1
