@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute mono_feature27 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0.056,0,0,0.008065,0,0.303336,0.319477,0.362976,1
9,0.035813,0.016529,0,0,0.001838,0.000919,0.648704,0.681906,0.801527,1
9,0.047927,0.03886,0,0.001297,0.003891,0,0.351186,0.367214,0.424280,1
9,0.007874,0.047244,0,0,0.007937,0,0.045745,0.046509,0.037928,1
9,0,0.047537,0,0,0.002595,0,0.570958,0.595485,0.697924,1
9,0,0.236136,0,0,0.012545,0,0.205447,0.205953,0.222837,1
9,0,0.009206,0,0,0.004608,0,0.806877,0.846479,0.998044,1
9,0,0.048251,0,0,0.001208,0,0.430830,0.448386,0.523005,1
9,0.040706,0.063772,0.001359,0,0.006793,0,0.268160,0.280152,0.319124,1
9,0,0.087591,0,0,0.014706,0,0.470814,0.487718,0.565571,1
9,0,0.083333,0,0,0,0,0.530083,0.552757,0.645264,1
9,0,0.132812,0,0,0,0,0.475671,0.497123,0.579573,1
9,0,0.02498,0,0,0.003226,0,0.798414,0.837821,0.987194,1
9,0.08982,0.095808,0.006024,0,0,0,0.209622,0.217942,0.244201,1
9,0,0.103321,0,0,0.014787,0,0.273178,0.277715,0.308082,1
9,0,0.070149,0,0,0.00299,0,0.515212,0.537742,0.628217,1
9,0.000425,0.011895,0,0,0.003825,0,0.744617,0.781063,0.919215,1
9,0.00414,0.034891,0,0,0.001775,0,0.763192,0.801991,0.943286,1
9,0.035928,0.017964,0,0,0.006024,0,0.328172,0.342093,0.393290,1
9,0,0.019449,0,0,0,0,0.859840,0.903753,1.066118,1
9,0.005222,0.046997,0,0,0.005229,0,0.574752,0.600289,0.703240,1
9,0,0.031432,0,0,0.003494,0,0.743222,0.779687,0.917163,1
9,0.02268,0.061856,0,0,0.004132,0,0.133445,0.142948,0.145705,1
9,0,0.087302,0,0,0.011928,0,0.206591,0.208684,0.226886,1
9,0.013158,0.008553,0,0.001317,0.003292,0,0.641387,0.673851,0.792148,1
9,0.0217,0.103074,0,0,0.012681,0,0.138735,0.140590,0.146322,1
9,0,0.032125,0,0,0.000824,0,0.742838,0.780152,0.915680,1
9,0,0.032051,0,0,0.012903,0,0.539989,0.558867,0.656071,1
9,0.004065,0.04878,0,0.001357,0.020353,0,0.491950,0.509664,0.595052,1
9,0,0.105085,0,0,0.013582,0,0.310075,0.313172,0.354063,1
