@relation rabc_features-weka.filters.unsupervised.attribute.Remove-R1

@attribute psy_feature1 numeric
@attribute psy_feature2 numeric
@attribute psy_feature3 numeric
@attribute psy_feature4 numeric
@attribute psy_feature5 numeric
@attribute psy_feature6 numeric
@attribute psy_feature7 numeric
@attribute psy_feature8 numeric
@attribute psy_feature9 numeric
@attribute psy_feature10 numeric
@attribute psy_feature11 numeric
@attribute psy_feature12 numeric
@attribute psy_feature13 numeric
@attribute psy_feature14 numeric
@attribute psy_feature15 numeric
@attribute psy_feature16 numeric
@attribute psy_feature17 numeric
@attribute psy_feature18 numeric
@attribute child_feature1 numeric
@attribute child_feature2 numeric
@attribute child_feature3 numeric
@attribute child_feature4 numeric
@attribute child_feature5 numeric
@attribute child_feature6 numeric
@attribute child_feature7 numeric
@attribute child_feature8 numeric
@attribute child_feature9 numeric
@attribute child_feature10 numeric
@attribute child_feature11 numeric
@attribute child_feature12 numeric
@attribute child_feature13 numeric
@attribute child_feature14 numeric
@attribute child_feature15 numeric
@attribute child_feature16 numeric
@attribute child_feature17 numeric
@attribute child_feature18 numeric
@attribute joint_feature1 numeric
@attribute joint_feature2 numeric
@attribute class {0,1,2}

@data
2,0.516287,-0.65602,1.541462,4.892608,-0.76439,0.233751,0.892681,8.31607,0.322037,1.289041,3.673485,8.212959,0.561611,1.119054,0.338362,5.663353,1.197095,1,0.211726,-0.049836,1.226678,4.061886,0.169074,0.859466,0.291842,2.446901,0.91485,-0.154117,0.652013,1.967426,-0.508786,0.00689,0.015687,0.326419,0.027943,1.002864,0,0
8,0.333221,-0.176254,1.500708,5.179627,-0.141278,0.611953,1.077366,5.754554,0.659245,0.714743,0.522339,5.310342,0.547388,0.469499,0.587054,3.380327,0.211947,10,0.351488,-0.22367,1.12314,5.215916,-0.185119,0.430819,0.958755,5.108534,0.421394,0.330813,0.999422,5.784202,0.188799,0.036032,0.030225,1.157008,0.061767,0.75177,6,0
2,0.063928,-0.382317,0.277376,1.596783,-0.448998,-0.575627,0.828583,3.550456,-0.767092,-0.20122,0.415091,2.334287,-0.450501,0.814813,0.277141,2.619235,0.835158,2,0.053804,0.057738,0.268791,2.059732,0.077872,-0.526669,0.274771,2.277786,-0.4884,-0.055927,0.702709,5.505065,-0.570931,-0.059296,0.043252,0.960507,-0.077526,0.569245,1,0
2,0.378007,0.698922,0.410254,2.224549,0.605487,0.005657,0.93917,3.770142,0.17991,-0.300149,0.087719,1.220338,-0.269584,0.142912,0.558887,4.064735,0.093299,1,0.180985,0.309711,0.076079,1.212581,0.273087,-0.775763,0.300963,2.120438,-0.92589,-1.256681,0.031384,0.982936,-1.340501,-0.331014,0.009368,0.638296,-0.324311,0.993422,0,0
8,0.762486,0.122661,0.772724,4.657423,-0.097835,-0.178227,0.876272,4.873399,-0.100251,-0.471811,0.296915,2.807061,-0.597852,-0.625882,0.484922,4.087465,-0.608594,3,0.036996,-0.573213,0.18749,1.290655,-0.651205,-0.309207,0.732433,2.871493,-0.399846,-0.953127,0.098684,0.849841,-0.937331,-0.228177,0.035763,0.798576,-0.259378,0.940219,1,0
2,0.423448,-0.026514,0.738816,3.659692,0.012808,-0.230268,2.288767,11.985756,-0.116376,-0.145826,0.35559,2.856166,-0.099159,-0.353869,0.166417,1.559869,-0.429661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184163,0,1
8,0.349658,-0.187858,0.673385,3.389889,-0.13615,0.194115,1.21006,6.237252,0.217247,-0.098094,1.607154,6.500492,-0.310577,-0.465254,1.035403,5.45566,-0.401712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893172,0,2
2,0.067055,-0.053719,1.130688,3.511417,-0.289403,-0.118449,0.637644,4.129717,-0.170515,1.063156,0.872718,3.359195,0.921479,1.127593,0.287195,2.143073,0.866555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508319,0,1
2,0.341772,0.829756,1.272725,3.68832,1.242097,-0.203109,0.856133,4.220002,-0.077412,0.36695,1.868929,4.426005,-0.345813,-0.651921,0.133992,1.893084,-0.58866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898973,0,0
7,0.718319,0.011575,1.067099,3.691581,0.013709,-0.039448,0.723166,4.788517,-0.058404,-0.072001,0.514312,3.649996,-0.050557,0.270156,0.871717,6.884168,0.29981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084226,0,2
2,0.597303,0.396272,0.55483,4.929609,0.311027,-0.326243,1.784539,10.978302,-0.22269,-0.351405,0.157944,1.539353,-0.22917,0.011816,0.440979,2.848776,-0.137287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847698,0,0
8,0.328985,0.053926,0.952636,4.360455,0.03849,0.157217,0.993104,5.199778,0.329618,-0.381939,0.326592,2.834753,-0.371278,-0.308036,1.601012,5.697896,-0.217743,3,0.066788,0.183616,0.596812,3.520659,0.256512,0.037209,1.090785,4.503977,-0.14417,0.033122,1.101071,3.365036,0.156846,-0.013153,0.027454,0.637478,-0.020873,0.974808,2,1
6,0.106078,0.19589,1.047656,5.654631,0.301978,-0.044878,0.983797,5.119022,-0.170605,0.135459,0.458927,2.88299,-0.043665,0.603284,0.299216,2.843941,0.542276,1,0.004829,-1.620881,1.634304,3.355021,-0.876471,-0.328467,0.078477,0.942449,-0.391759,-0.292388,0.012612,0.460588,-0.254782,0.116109,0.00276,0.150508,0.142374,0.98881,1,2
2,0.325868,0.564668,0.917147,4.000085,0.97456,0.313675,0.863189,4.146555,0.308912,-0.112381,0.444925,2.36817,-0.092169,-0.954283,0.353028,1.993798,-0.689431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016181,0,1
7,0.818149,-0.236352,0.994824,4.20734,-0.301954,-0.082161,0.834058,6.393282,-0.114963,0.184568,1.57402,4.63678,-0.394253,0.125891,0.6664,4.096712,0.108226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973612,0,1
2,0.59596,0.242624,0.811945,5.033199,0.074163,0.434255,1.30081,7.578277,0.740036,-0.464848,0.116421,1.209499,-0.374204,-0.686968,0.211064,1.893757,-0.692908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970197,0,2
10,0.426506,-0.114853,0.674618,3.864322,-0.164628,0.118037,1.122582,4.236197,0.364313,-0.111873,1.642836,5.932649,0.034998,-0.036443,1.738042,5.972755,0.36869,4,0.102169,-0.41551,0.324658,2.619398,-0.563232,0.101275,1.070044,3.629632,-0.216488,1.017727,0.358364,2.812313,0.971459,0.292587,0.006861,0.322427,0.30216,1.055428,0,1
7,0.109644,-0.591415,0.712106,3.093536,-0.896354,-0.420318,1.13299,5.111055,-0.646698,0.136762,0.638169,4.385028,-0.123303,0.534007,0.680849,4.953449,0.361093,19,0.168937,0.143466,1.152986,4.068378,0.464103,-0.034968,0.971051,5.461844,-0.115478,-0.224759,0.862442,5.085294,-0.221745,-0.064616,0.047404,1.022263,-0.098303,1.196945,3,0
2,0.318008,0.524672,0.732343,2.796639,0.641813,-0.159656,0.688954,3.103668,-0.103126,0.819316,2.458449,5.460852,-0.083986,0.423717,0.909865,2.956621,0.953683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891007,0,0
7,0.698817,0.250001,1.224745,5.78014,0.206029,0.026104,0.71477,4.107434,0.048799,0.018824,0.362548,2.997364,-0.110887,-0.122614,0.339945,3.354214,-0.162109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970133,0,2
2,0.586441,-0.335751,0.512992,3.066823,-0.160193,-0.197808,1.738741,11.378709,-0.126863,0.015287,0.476365,2.346767,0.057412,0.26057,0.482256,2.987383,0.329139,2,0.274576,-0.253874,1.085422,2.870942,0.163358,0.492495,1.584395,4.976216,0.293003,-0.442164,0.134206,1.023165,-0.347591,-0.010937,0.002437,0.164704,-0.012687,0.963664,0,0
8,0.298615,-0.150114,0.669477,3.570451,-0.074647,0.050388,0.896295,5.433396,0.049939,-0.449755,0.779521,4.704986,-0.544167,-0.147141,1.094548,13.119916,-0.183879,7,0.096301,-0.236782,0.808712,2.823816,-0.428604,-0.002354,0.96733,4.68407,-0.292586,-0.187896,1.404354,4.725481,-0.438396,0.021588,0.049766,0.878218,0.124717,1.230654,3,0
7,0.11155,0.34776,0.896297,3.586543,0.382178,0.041721,1.390023,6.127954,-0.160768,0.182525,1.27585,12.412521,0.087185,-0.198621,0.56907,8.942195,-0.071018,3,0.057937,-0.003418,0.960182,2.975594,0.117432,-0.22712,0.951449,5.302418,-0.367939,-0.213905,0.796079,3.701323,-0.653085,-0.1504,0.029675,1.041759,-0.138414,1.332958,1,2
2,0.312918,1.101068,0.561144,3.510934,1.30831,0.151982,1.027444,4.302969,0.0059,-0.594227,0.311671,2.20248,-0.735023,-0.689707,0.393048,2.13095,-0.516226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02187,0,0
7,0.697994,-0.21559,1.017956,4.149177,-0.264756,0.020443,0.75674,6.515741,-0.077606,0.052095,0.820366,4.617192,-0.195219,0.171611,0.801239,6.911947,0.030511,2,0.237592,0.424109,0.820217,3.003401,0.876914,0.086492,0.781201,4.908884,-0.005594,0.126585,0.918356,3.867385,-0.174086,0.029027,0.033,1.41166,0.040293,0.988221,4,0
2,0.51215,-0.761086,0.382949,3.176732,-0.698741,-0.279021,1.177673,7.573263,0.035649,-0.606434,0.068207,1.38543,-0.637669,0.271301,1.466692,4.382466,-0.2813,1,0.099065,-0.000005,1,3.399346,-0.000005,0.000002,1,3.736908,0.003651,-0.000003,1,7.464563,0.030944,0,0.051299,1.080274,-0.07367,0.873831,0,0
8,0.361967,0.048259,0.875054,4.109473,-0.099675,0.05586,1.011072,4.713022,0.139844,-0.022688,1.82069,6.617475,0.021696,-0.060824,1.462799,4.969534,0.063309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858584,0,0
5,0.092247,-0.356694,0.874279,3.447432,-0.540013,-0.480802,0.647666,3.83441,-0.72871,0.18914,0.769006,4.816607,-0.111701,0.770158,0.542994,6.271652,0.358898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051382,0,0
2,0.387755,0.459249,0.387547,2.539034,0.505525,0.526282,1.212277,4.209437,0.697634,-0.176207,0.273858,2.072427,-0.132664,-0.171731,0.227171,2.101118,-0.18414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836386,0,0
7,0.797166,0.117024,1.125656,4.292822,-0.171615,0.072692,0.916015,5.140548,0.046046,0.053867,0.709745,6.235386,-0.098362,-0.192066,0.67986,4.680696,-0.118682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859171,0,0
2,0.656716,-0.255777,0.886643,3.995587,0.09037,-0.1439,2.268069,12.857924,-0.069877,0.338246,0.580748,2.513778,0.459192,0.576965,0.311564,2.34624,0.542624,1,0.104478,-0.521177,0.473603,2.201193,-0.826416,-0.191384,0.723165,3.326579,-0.481502,0.829509,0.731198,2.217335,0.897701,0.176931,0.003567,0.277027,0.166927,0.875464,0,0
8,0.402966,-0.028734,0.780809,3.585036,0.071007,-0.029596,0.833654,6.96606,0.003885,-0.532633,0.674289,3.723103,-0.771156,-0.161801,1.868136,5.735293,-0.140659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788901,0,0
7,0.159787,-0.189227,1.259237,3.620939,-0.06767,-0.348054,0.829081,5.180642,-0.424292,0.987508,1.921112,5.554172,0.820255,0.133612,0.594062,5.42978,0.072253,1,0.014647,0.207819,0.57697,2.481481,0.194358,-0.406978,0.967038,5.246142,-0.517836,0.48035,0.122958,1.02669,0.444554,0.010708,0.004966,0.255742,-0.013176,0.741978,0,0
2,0.337983,1.219914,0.420419,3.050896,1.428823,0.417558,0.644203,3.681741,0.517605,-0.555719,0.03206,0.890833,-0.585631,-1.126298,0.201564,1.688564,-1.075788,1,0.177039,0.038664,0.927816,3.049336,0.306143,-0.031028,1.160592,4.370535,-0.297224,0.008003,0.680123,3.37773,-0.188884,-0.116643,0.037754,0.526019,-0.230595,1.06056,0,0
7,0.797802,-0.070266,0.876752,3.83573,0.077598,0.11811,0.896144,5.924259,-0.020801,0.011713,0.434229,3.594319,-0.129704,0.164524,0.472546,3.849251,0.07313,1,0.006154,0.61366,0.022899,0.426883,0.588433,-0.263758,0.439731,1.942365,-0.420884,-1.574124,0.000551,0.071995,-1.56587,0.003586,0.000025,0.014045,0.004298,0.791342,1,0
2,0.487539,-0.356086,0.443041,4.666383,-0.331817,0.415521,1.486934,9.273434,0.62499,-0.644482,1.035314,3.368643,-1.083708,-0.456981,0.680893,2.921428,-0.766789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048597,0,1
8,0.253648,-0.106791,0.849876,3.797649,-0.186692,0.092173,1.154689,4.187099,0.301419,-0.402592,1.132455,8.221033,-0.392246,-0.18924,1.501882,9.167904,0.12503,3,0.048579,-0.101815,1.067291,3.347307,-0.698753,-0.255649,0.248447,3.095565,-0.28867,0.080216,1.158635,3.304511,0.001632,0.054287,0.073861,1.087653,0.146741,1.324498,0,0
7,0.100097,-0.177035,1.053732,4.185738,-0.265223,-0.711475,0.476122,3.377588,-0.913129,0.465591,1.081862,6.141642,0.514449,1.041606,0.523929,5.960518,1.098839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36375,0,0
2,0.313927,0.585846,0.538277,2.846119,0.616686,0.364878,1.098072,3.928837,0.472117,0.063985,0.890527,2.655014,-0.571725,-0.73036,0.261848,1.955098,-0.852231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996836,0,0
7,0.728064,0.118616,1.125349,4.594128,0.076512,0.118354,0.751459,4.538139,0.208955,0.152347,0.612453,4.082272,0.174081,-0.141046,0.414645,3.633157,-0.127844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95935,0,0
2,0.523126,0.190101,0.935836,6.251011,0.180541,0.178469,1.220073,7.863472,0.447296,-0.52422,0.19565,1.579252,-0.598318,0.129976,0.251526,2.071282,0.165193,1,0.349282,0.529659,0.362347,2.894129,0.347791,-0.263478,1.381308,4.288339,-0.290892,-0.401341,0.213411,2.772833,-0.404919,0.178341,0.01104,0.674559,0.195531,1.024097,1,1
9,0.499817,-0.021415,1.174365,4.564996,-0.019612,0.167071,1.235804,4.167559,0.48206,-0.022615,1.503085,6.564402,-0.371462,-0.44318,1.343121,4.735817,-0.369787,1,0.021238,-0.016969,0.292185,2.000996,-0.281151,-0.529909,0.396134,1.962257,-0.365431,-0.002774,0.000109,0.066295,-0.000832,0.029728,0.00001,0.022191,0.030264,0.694548,0,0
10,0.175094,0.27467,0.835582,4.219458,0.399213,-0.31379,0.700822,3.73383,-0.292964,0.004404,0.473501,4.904698,-0.167097,0.29947,0.364448,5.243244,0.221577,11,0.150638,-0.129021,1.434464,5.499121,-0.335313,-0.318322,0.775274,4.30888,-0.331085,0.162432,1.08037,5.189985,0.059149,0.02087,0.049333,1.32903,0.041535,1.097488,3,1
3,0.417143,0.360173,0.941347,3.188565,0.674601,0.105669,0.759848,3.629118,0.243566,-0.137636,0.448949,2.640644,-0.366951,-0.383974,0.418189,2.652379,-0.408932,2,0.144762,0.923581,1.153023,3.202344,0.774794,-0.622482,0.865402,3.611582,-0.797844,1.857461,0.488955,2.079361,2.212172,0.119462,0.002042,0.236163,0.136549,1.194837,0,0
2,0.732143,-0.449741,1.03464,3.442915,-0.479286,-0.057722,0.694231,3.765717,0.172064,-0.262535,0.971893,3.786201,-0.625153,-0.058332,0.232751,2.139603,-0.076442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23375,0,0
2,0.510938,0.229805,1.023065,4.541616,0.339987,-0.227306,2.576085,13.982938,-0.12275,-0.289661,0.590926,3.534698,-0.266269,-0.225487,0.368921,2.515545,-0.065012,2,0.60625,0.010952,0.893076,3.631045,0.015827,-0.107052,1.473828,6.131995,-0.5266,0.95969,1.329169,9.258203,0.911741,-0.021223,0.00886,0.712877,-0.000142,1.04533,2,1
8,0.533698,-0.077447,0.977711,3.995826,-0.067449,0.156484,0.833317,5.455327,0.184716,-0.349244,0.542099,3.414715,-0.413659,-0.245897,0.715582,6.138554,-0.07429,10,0.432787,0.011567,0.85266,3.678085,-0.026271,0.074535,0.764758,5.141734,0.131294,-0.372598,0.362861,2.622583,-0.41699,-0.019204,0.031165,0.795711,-0.027925,0.698108,6,0
6,0.114564,0.083219,0.93673,3.931977,0.157482,-0.009022,0.854846,5.478289,-0.048623,0.382236,0.993647,4.605192,0.158822,0.554431,0.540322,3.638322,0.321096,20,0.366849,0.029926,1.054113,3.759346,-0.001131,0.03741,1.021245,5.948061,-0.059848,-0.103812,0.737858,4.248177,-0.294522,0.02247,0.047798,1.827193,0.018724,1.080857,4,0
2,0.385101,0.456451,1.034429,3.601488,0.85159,0.157878,0.747046,3.874753,0.101509,-0.57773,0.245249,2.552766,-0.558269,-0.050747,0.312053,2.891158,-0.284236,1,0.320707,0.339146,1.08879,3.551991,0.483349,0.169687,0.629899,3.874753,0.094306,-0.548629,0.27378,2.393322,-0.587074,-0.13683,0.028693,0.593034,-0.056559,0.901249,1,0
7,0.721415,0.020201,0.937401,3.859473,0.134243,-0.105188,0.765908,5.577979,-0.136099,-0.033337,1.056187,5.258617,-0.294976,0.132551,0.806161,4.08112,0.162351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933958,0,0
2,0.439394,0.151508,0.869128,4.552163,0.28216,-0.07885,2.398033,12.56752,-0.038229,-0.39177,0.109118,1.205267,-0.451076,0.133282,0.211286,1.737773,0.025856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077997,0,0
8,0.354196,0.062763,1.112276,3.765315,0.075856,0.048155,0.933227,5.892604,0.108907,-0.344212,1.170157,6.397464,-0.71309,-0.567099,1.293688,5.676704,-0.437202,1,0.008585,-1.488587,0,0.000063,-1.488587,0.198746,1.231992,3.828849,0.207754,0,0,0,0,0,0,0,0,0.918349,0,0
9,0.140585,0.109667,0.558989,3.667449,0.230934,0.032508,0.822017,5.212044,-0.033778,0.191312,0.384374,2.752948,0.004399,0.460997,0.433681,3.582833,0.510111,6,0.038009,-0.073664,0.869322,3.040561,-0.023351,-0.102894,0.64773,3.934529,-0.143595,0.00969,1.167429,2.927148,-0.512351,-0.120066,0.072728,1.098076,0.011387,1.03541,0,0
2,0.334951,1.02177,0.493331,3.85117,1.277309,0.112631,0.985755,4.24344,0.028508,-0.432354,0.140547,1.391908,-0.377496,-1.022328,0.434527,2.860201,-0.807323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937663,0,0
7,0.750795,-0.243181,1.008863,4.448673,-0.197995,-0.047629,0.917065,6.226364,-0.110475,0.234052,1.189669,6.896123,-0.152451,0.274517,0.720891,7.08675,0.165752,1,0.034288,1.041928,0.141524,1.323928,1.075616,0.419209,1.145999,4.22305,0.298301,0.12432,0.792538,2.664109,-0.328284,0.162774,0.008244,0.37317,0.199154,0.984047,1,0
2,0.556351,0.142336,0.647347,3.503729,0.435624,-0.233312,2.017201,12.675843,-0.232201,0.096953,0.836421,2.727057,0.498418,-0.195484,0.190634,1.761238,-0.14236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913031,0,1
8,0.601,-0.299438,0.906353,3.612764,-0.243776,-0.247151,0.520401,4.967483,-0.319407,0.123694,1.556285,6.401754,-0.205299,0.011246,1.764587,9.76784,0.207557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660978,0,0
5,0.12067,0.194375,1.124744,3.758382,0.514349,0.010259,1.111479,6.649404,-0.105605,0.152682,0.910411,4.597945,-0.056506,0.021429,0.80743,3.793979,0.018264,3,0.041341,0.094414,0.424977,2.885877,0.111253,0.245816,1.349513,5.498732,-0.094571,-0.119526,0.836487,3.256245,-0.318109,0.00473,0.036236,1.238521,0.037727,0.884248,2,0
2,0.435762,0.70115,0.781515,3.570433,0.900167,0.015945,0.658467,4.366188,-0.083274,-0.600656,0.047743,1.416582,-0.651678,-0.177108,0.17695,1.877222,-0.072979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859145,0,0
7,0.68244,0.031527,0.950945,3.635125,0.14769,0.259709,1.146285,7.177519,0.124253,-0.065506,0.640539,4.656487,-0.085167,0.040909,0.666666,4.727354,0.12286,2,0.052796,0.699238,0.122031,1.443669,0.750374,-0.398804,0.450842,3.048054,-0.391477,-0.443839,0.223051,1.558047,-0.807332,0.035186,0.003644,0.403248,0.052992,0.889434,1,0
2,0.507488,0.07594,0.739671,5.252722,-0.00161,0.110067,1.370876,8.970288,0.343726,-0.65636,0.233981,1.922327,-0.646257,-0.503298,0.193337,1.736335,-0.590082,1,0.044925,0.729511,0.0047,0.228841,0.729511,-1.129832,0.056463,0.873322,-1.134094,0,0,0,0,0,0,0,0,0.981631,0,0
8,0.477088,0.242951,1.414329,3.371703,0.252721,0.275267,1.130587,4.225059,0.582493,-0.513215,0.761117,5.397881,-0.724949,-0.630461,1.048677,6.034154,-0.647517,2,0.022424,-0.133314,0.029027,0.696267,-0.104696,-0.944068,0.073642,1.243237,-0.957213,1.274289,1.959168,3.819232,0.876121,0.197506,0.016726,0.562575,0.213478,0.782543,0,0
8,0.10188,0.152807,0.703208,3.417787,0.076802,-0.271113,0.963178,4.003669,-0.420231,0.45803,0.341492,2.442255,0.542551,-0.039757,1.102683,3.427592,-0.205653,4,0.058758,-0.02822,1.20962,5.505772,-0.49899,0.257113,0.916234,3.640789,0.295905,-0.23636,0.465032,2.89942,-0.488862,-0.036634,0.02715,0.617919,0.009944,1.04249,0,0
2,0.312563,0.78318,0.485509,2.790591,0.826481,0.419128,1.030111,3.984222,0.683979,-0.154415,0.264503,1.87455,-0.319312,-0.867484,0.218275,1.746632,-0.766965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13225,0,0
7,0.716677,-0.324323,0.682943,4.188991,-0.517159,-0.176615,0.740863,4.173343,-0.147289,0.309167,1.161647,5.242371,0.076958,0.619506,0.353575,3.734448,0.587688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080399,0,0
2,0.528418,0.123367,0.609695,5.794505,-0.036947,0.012271,1.196366,7.503473,0.357094,-0.690547,0.106557,1.177346,-0.800652,-0.614128,0.159666,1.551372,-0.693576,1,0.072197,-0.403283,0.000746,0.092599,-0.403283,-0.742274,0.160486,1.534663,-0.760829,-2.746629,0.031743,0.494847,-2.724068,0.413198,0.001863,0.098049,0.390368,1.063297,0,0
8,0.500701,0.122898,1.281125,3.788628,0.101892,-0.059447,0.998559,4.110225,0.198836,-0.114515,0.692046,12.885762,-0.371344,0.049917,1.314849,23.582603,0.175145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725829,0,0
7,0.111758,0.06598,0.648511,3.754747,0.037021,-0.212456,0.908673,4.007284,-0.216511,-0.158688,0.092287,1.830602,-0.205474,0.42116,0.39174,2.302259,0.325743,1,0.012806,-0.267036,0.471104,2.556939,-0.407188,1.054348,0.763579,2.751063,1.438622,0.205818,0.046576,1.03933,0.203653,-0.057354,0.000276,0.079406,-0.059039,0.84868,0,0
2,0.340195,0.974654,1.632454,4.479473,1.693262,0.581784,0.924745,4.148122,0.890324,0.206563,0.548221,2.866703,-0.130206,-0.256279,0.894062,3.238914,-0.454452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050319,0,0
7,0.727163,-0.232274,0.701748,4.006843,-0.438353,0.00844,0.947599,4.629937,0.20061,0.165069,1.468432,4.737262,-0.380636,-0.022079,0.976717,4.622254,0.1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15762,0,0
2,0.61191,-0.001936,0.897548,5.865826,-0.028648,-0.299415,1.511491,8.221153,-0.05014,-0.672164,0.027971,0.578466,-0.611505,-0.748217,0.131391,1.285788,-0.791717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795431,0,0
8,0.394337,-0.188553,1.250152,4.783542,-0.590487,-0.0008,1.034842,4.288001,0.261185,-0.354771,0.480178,3.388485,-0.555488,-0.320102,1.163977,5.13834,-0.59415,4,0.036364,-0.528582,0.19583,1.216861,-0.170307,-0.638577,0.521544,3.116317,-0.831945,0.643747,1.858682,5.709956,0.948869,0.363413,0.106908,1.686238,0.243232,0.853243,0,1
8,0.0884,0.328242,0.650049,4.19326,0.346765,-0.164757,0.769873,4.456425,-0.115831,0.071912,0.530739,4.050406,-0.069365,0.40042,0.454645,3.148881,0.278544,14,0.118431,0.009542,1.090308,4.983682,-0.126389,0.16674,1.116999,5.077927,-0.083852,-0.311472,0.395665,5.681042,-0.191623,-0.099225,0.04955,1.572015,-0.116151,1.557231,1,2
3,0.36478,0.294296,0.763478,3.476314,0.310178,0.361436,1.273068,4.617852,0.39365,-0.132725,0.326981,2.084079,-0.21481,-0.092849,0.466379,3.069662,0.145443,2,0.056604,1.194983,0.412116,1.653708,1.641127,-0.17621,1.243393,4.442538,-0.420419,-0.707522,0.000887,0.130648,-0.715286,-0.287249,0.00272,0.129193,-0.32524,1.085595,1,0
7,0.731501,-0.050644,0.947558,5.160203,-0.199073,0.061882,0.904319,4.780349,0.253147,0.299158,1.541036,5.409687,-0.247391,0.145531,1.084239,7.199321,0.088674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987177,0,1
2,0.396203,0.378178,0.688581,5.853308,0.279046,-0.29675,0.94116,6.438051,-0.044453,-0.52874,0.13907,1.452907,-0.677843,-0.675401,0.363341,2.391824,-0.80564,1,0.064557,-0.074433,0.020728,0.642371,-0.117539,-0.467433,0.865196,2.614907,-0.543834,-0.041369,0.005139,0.418879,-0.021566,0.049087,0.000767,0.088898,0.066581,1.29033,0,0
8,0.523115,0.01649,1.202964,3.704572,-0.193153,-0.012314,1.030758,4.06772,0.345972,-0.538379,0.256451,2.420867,-0.753344,-0.362393,0.817169,5.695356,-0.326524,1,0.020408,1.396039,0.112062,1.139602,1.42281,0.206341,1.247435,3.162933,0.212366,2.236998,1.319657,2.934598,3.176816,0.21472,0.008539,0.303486,0.278894,0.610622,0,0
8,0.154759,0.340019,0.758946,3.672899,0.317227,-0.56061,0.870268,3.637064,-0.43444,-0.10025,0.325044,2.903879,-0.252908,0.182893,0.347614,3.922799,0.162995,9,0.161019,0.076815,0.576729,3.551431,0.034306,-0.436435,0.686891,3.462369,-0.549232,-0.123159,1.213214,4.479444,-0.419684,0.016316,0.075544,1.10618,0.025643,0.76289,1,0
2,0.383333,0.473565,0.988055,3.573718,0.690903,0.434485,0.680197,3.641806,0.597622,0.265503,0.335221,2.073369,0.44983,0.437222,0.782573,3.900259,0.195938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887593,0,0
7,0.793286,-0.246363,0.86486,5.855324,-0.267767,0.197411,0.878724,5.065796,0.298845,0.328905,1.583331,6.087029,-0.130946,0.014789,1.070538,5.788983,-0.069339,5,0.21539,-0.213508,1.495623,4.843475,-0.045411,0.594236,0.774739,4.334964,0.712453,-0.053035,0.378253,4.542948,-0.097281,-0.04067,0.030229,1.372408,-0.04874,0.922131,5,0
